exact_ln_ratio,signed_pred_true_phi,squared_Ldyn_over_lambda,force_rmse,signed_pred_model_phi,max_abs_dV
1.207674684006045281e-02,1.258038895061543150e-02,3.978496491836485660e+01,9.999999999999999167e-02,1.157163541809179061e-02,5.477339369603087538e-02
-8.430247485941271685e-03,-9.172081898740438305e-03,5.292872830799369765e+00,9.999999999999999167e-02,-7.688376981315718159e-03,6.189918093525794557e-02
-4.030482860500345099e-02,-4.031680644164706284e-02,2.899511516261710753e+01,1.000000000000000056e-01,-4.029410138730785129e-02,6.311338641539490646e-02
1.305390354367157819e-03,1.308362023353819509e-03,1.314377440849219925e+00,1.000000000000000056e-01,1.301753235672417240e-03,1.662372962862927392e-02
4.385311556025090624e-02,4.390177071086560218e-02,1.366489256198078550e+01,1.000000000000000056e-01,4.380281411491675214e-02,3.950751005468087357e-02
-8.359259106362626479e-02,-8.190540425791961732e-02,3.567816409240521125e+01,1.000000000000000056e-01,-8.530065219419527556e-02,2.939217163951578504e-01
6.330224045003693227e-03,6.746971962327609137e-03,3.653545781996964337e+01,9.999999999999999167e-02,5.932315202424286171e-03,2.298263375380739937e-01
3.496669020011401036e-02,3.597640286553249050e-02,2.914815182916584746e+01,9.999999999999997780e-02,3.397742724657656227e-02,2.017337114793631980e-01
5.066917162787731160e-02,4.947750424669962455e-02,9.226991402541605547e-01,9.999999999999999167e-02,5.185577330881507158e-02,1.124776806749768487e-01
3.008171753470510051e-02,2.894125350122071783e-02,9.115842446163766155e+00,9.999999999999999167e-02,3.121674831522246174e-02,1.214880384140581138e-01
3.345819826338039538e-02,3.353495667478246373e-02,2.019350300865197667e+01,1.000000000000000056e-01,3.338134391544858581e-02,6.086074067746040372e-02
-2.847945404176348803e-03,-2.159396897261156491e-03,5.323747477248640791e+01,1.000000000000000056e-01,-3.537665186366167891e-03,6.492895380270505279e-02
-7.455057573681628420e-03,-7.437955733078169783e-03,2.460676294620462556e+00,1.000000000000000056e-01,-7.472228191294178444e-03,4.685325676068699541e-02
-1.416191849116995964e-02,-1.420129554770683047e-02,5.553440069427881376e+00,9.999999999999997780e-02,-1.412195002941517286e-02,4.368809330077077363e-02
8.595298024895966713e-03,8.599138186145592957e-03,8.379165468843192244e+00,9.999999999999999167e-02,8.591929939601181468e-03,7.314030496057545572e-02
3.944715089705137638e-04,4.042268507911308943e-04,1.519549986035944877e-01,1.000000000000000194e-01,3.845014260093352677e-04,1.029017368074820402e-02
6.669972098330571690e-03,6.652701452051471356e-03,3.291090303886513802e+00,9.999999999999999167e-02,6.686817069960565400e-03,3.683117647341051931e-02
2.441046783980869647e-02,2.451463702346746987e-02,9.726955849135803689e+00,1.000000000000000056e-01,2.430526093003688645e-02,3.346564131660509367e-02
-3.842874194308178171e-02,-4.150777714975786153e-02,1.325839582964116836e+01,1.000000000000000056e-01,-3.535254407062093929e-02,1.790205043791406603e-01
5.687611005339316197e-03,5.707907941522347844e-03,1.639526062157091513e+00,1.000000000000000056e-01,5.667153206764845991e-03,3.756407393604656308e-02
1.114893450281370657e-01,1.110190050811236118e-01,1.226094914793337409e+01,1.000000000000000194e-01,1.119561808071386916e-01,8.833168892771414704e-02
6.539675264422568912e-02,6.263618181155178322e-02,5.370248786486200743e+00,9.999999999999999167e-02,6.814956674005709369e-02,1.526444590335813700e-01
-2.102867441499101098e-02,-2.139914092148897592e-02,1.035398291822184458e+00,9.999999999999997780e-02,-2.065786166441358276e-02,6.533835402651640145e-02
2.599701242924431360e-02,2.707769481219413771e-02,3.772740066749193488e+01,9.999999999999999167e-02,2.491232283658388266e-02,1.378640225476923387e-01
-4.556207469722156622e-02,-4.666894534158862184e-02,1.833929846229766625e+00,1.000000000000000056e-01,-4.445412929935354390e-02,1.052907849215861252e-01
