exact_ln_ratio,signed_pred_true_phi,squared_Ldyn_over_lambda,force_rmse,signed_pred_model_phi,max_abs_dV
1.892195725263892453e-04,1.893108844560142479e-04,3.583647694035278818e-04,5.000000000000000104e-03,1.891387372015854390e-04,3.252075784160600707e-03
-1.102534414885546340e-03,-1.102132147825174435e-03,2.183464899276153504e-01,4.999999999999999237e-03,-1.102938958798592092e-03,6.277596993993190579e-03
1.885475663872156205e-04,1.886374878891225113e-04,3.700591887499923632e-04,5.000000000000000104e-03,1.884719189572008134e-04,2.761080474784370197e-03
-1.322531703244657006e-03,-1.323520151709417720e-03,8.463256848908079499e-02,4.999999999999999237e-03,-1.321534763343473794e-03,4.514011802943838220e-03
4.975186335105258063e-05,4.980106286169123459e-05,2.957667717772588523e-03,4.999999999999999237e-03,4.970599255066731974e-05,7.238173042148314659e-04
2.697016017785596777e-03,2.697601686713246155e-03,2.023856242168197428e-01,5.000000000000000104e-03,2.696448106525517301e-03,5.024375538865452455e-03
-2.322508864458044681e-03,-2.321475159622567262e-03,1.700548922995350209e-01,5.000000000000000104e-03,-2.323523611822034089e-03,5.624522516944258088e-03
6.505771633573140603e-03,6.506174369338954371e-03,9.538678846319306737e-02,5.000000000000000104e-03,6.505387070381040901e-03,8.689049445325551513e-03
2.246180372049900835e-03,2.247061581969806831e-03,1.079652396562127831e-01,5.000000000000000104e-03,2.245299807061975923e-03,3.801446617751637162e-03
2.703612975443730332e-03,2.699083793816848317e-03,1.171403187703554533e-01,5.000000000000000971e-03,2.708163417483902893e-03,4.261805218623304810e-03
-2.483616238671961874e-04,-2.483247734681697915e-04,1.413820064014945956e-02,5.000000000000000104e-03,-2.483969059535549168e-04,6.344532959261031668e-04
-7.521222506129983507e-05,-7.501705167385522115e-05,4.622356171345209930e-02,5.000000000000000971e-03,-7.538797773466875585e-05,1.610973664028901228e-03
3.552095335781745630e-03,3.553819407608723845e-03,1.897518909155232747e-01,4.999999999999999237e-03,3.550392271520326493e-03,4.391444076775972288e-03
-1.229429260869549035e-03,-1.228975281952388292e-03,7.852986095529820854e-02,4.999999999999999237e-03,-1.229889423652062502e-03,2.322953436361916216e-03
-1.189558348989789199e-05,-1.174926130319249863e-05,3.177186385500519340e-03,5.000000000000000104e-03,-1.202843797536831121e-05,1.069595768600674649e-03
-1.837413221978213785e-03,-1.838127636021459838e-03,1.529486687941853662e-01,4.999999999999999237e-03,-1.836698137608831554e-03,5.070166403611184487e-03
1.147272912623195076e-03,1.147260902733197863e-03,4.195399350676520811e-02,5.000000000000000104e-03,1.147277278591990989e-03,2.170259546551972420e-03
3.030513943217712779e-06,3.064816180473379719e-06,3.143987067140487784e-02,5.000000000000000104e-03,3.007849544349246895e-06,4.819143256747626105e-04
4.704678715466317058e-05,4.710836551058076975e-05,5.294702349083498308e-03,5.000000000000000104e-03,4.699365082098974725e-05,9.100255853297401507e-04
3.763043406874641279e-04,3.767322253340858198e-04,8.118803189353891725e-02,5.000000000000000104e-03,3.758671810612257977e-04,2.956627667754614490e-03
-1.340639563081979287e-03,-1.340212904095387444e-03,3.305073219039904031e-01,4.999999999999999237e-03,-1.341061394748699169e-03,2.266611844823364884e-03
-2.474569040144293519e-03,-2.478770097651927275e-03,3.673336004132510269e-02,5.000000000000000104e-03,-2.470345876426140522e-03,7.563238905229358391e-03
3.296633782507768853e-03,3.297092637765126465e-03,1.603792390677416524e-01,5.000000000000000104e-03,3.296178323474555603e-03,4.230931896330213451e-03
-1.421847100807665555e-03,-1.421534113282094114e-03,2.141746156127296297e-01,5.000000000000000104e-03,-1.422156870492360427e-03,2.402269573945653436e-03
8.267595753766460035e-05,8.269888839094509132e-05,1.592387038947684977e-02,5.000000000000000104e-03,8.264630388301001781e-05,6.592419533207655082e-04
1.668322432237305921e-03,1.667876438899641885e-03,9.654392955889527783e-02,4.999999999999999237e-03,1.668787925583245166e-03,3.171256229647843611e-03
-1.362574580515030112e-04,-1.359847056968551098e-04,1.855594477868306169e-01,4.999999999999998369e-03,-1.365400410882716372e-04,1.422657050108695320e-03
1.243853631357445062e-04,1.250075855851461601e-04,7.814421409400454377e-02,4.999999999999999237e-03,1.237513178331502487e-04,4.504277642013444251e-03
5.034741186470029868e-04,5.039354925293941740e-04,1.508219743280245773e-01,4.999999999999999237e-03,5.030043334115355059e-04,3.721223236505839284e-03
5.834299225589009534e-03,5.832505834136391884e-03,1.502792077393445835e-01,5.000000000000000104e-03,5.836084123387711570e-03,5.260970674566379547e-03
-7.148906418176111371e-04,-7.150971700669821315e-04,4.806556394343133864e-02,4.999999999999999237e-03,-7.146987243274607968e-04,1.939243359467641634e-03
-8.031286273606476562e-04,-8.042084002044583811e-04,3.588704904300252935e-02,5.000000000000000104e-03,-8.020586229099416426e-04,3.108074257313460202e-03
5.897884946591936501e-04,5.904106770716266092e-04,9.155619570084969072e-02,5.000000000000000104e-03,5.891730897315108689e-04,3.418359935051967866e-03
8.935288981145635004e-05,8.940806888665788833e-05,2.246517334372111208e-02,5.000000000000000104e-03,8.929399260154516121e-05,7.924816136929915432e-04
-5.849986969349308882e-03,-5.844628495494437297e-03,2.896334367316009129e-01,5.000000000000000104e-03,-5.855336525884431535e-03,1.058801843088185909e-02
5.528439316987956076e-04,5.546893288841118130e-04,2.350412149148942975e-01,5.000000000000000104e-03,5.510057396225352287e-04,1.091335461920432508e-02
-1.017804901896007721e-03,-1.018218700854034301e-03,2.467761730905125919e-02,5.000000000000000104e-03,-1.017371080059882105e-03,3.396244967017660911e-03
-5.574981122909774276e-04,-5.575534078895017084e-04,3.535042705978142224e-03,5.000000000000000971e-03,-5.574437331103900169e-04,1.950791472919030439e-03
-5.972223088602342993e-05,-5.993209718344153929e-05,1.286977951307821388e-01,5.000000000000000104e-03,-5.951063340310345666e-05,2.293177329604587089e-03
-3.061704111173304665e-03,-3.064412030195978829e-03,1.791374072860816014e-01,5.000000000000000971e-03,-3.058983114625071081e-03,7.496618796618536792e-03
4.697466369010293644e-03,4.697386509854831541e-03,1.304004314417316901e-01,4.999999999999999237e-03,4.697541708689760044e-03,5.817082545175766839e-03
1.133027192394113437e-03,1.350261396012314907e-03,2.601473889209351853e+00,5.000000000000000104e-03,9.160007967882081515e-04,3.234027031133159674e-02
1.085703194857092196e-03,1.089830190632505190e-03,2.663767871397756393e-01,5.000000000000000104e-03,1.081595812452884782e-03,7.775117178537353964e-03
5.459921579072870993e-04,5.460198488914935755e-04,8.280247808860482193e-04,5.000000000000000104e-03,5.459823038961894408e-04,2.701295657952336969e-03
-9.753441666921111282e-04,-9.756436028629319893e-04,3.839148533490223392e-02,5.000000000000000971e-03,-9.750476220255525298e-04,2.641041137329253226e-03
-8.619600463981994041e-05,-8.618017496535454686e-05,4.749347865003047606e-03,5.000000000000000104e-03,-8.621628134443683178e-05,6.363322256207119788e-04
-1.752369171442170993e-04,-1.751572560280406773e-04,3.328349470130353288e-02,4.999999999999999237e-03,-1.753092536029943833e-04,1.858598220098761850e-03
-3.309440547392322523e-04,-3.309302627266631292e-04,4.118800879926652093e-03,4.999999999999999237e-03,-3.309372492718272527e-04,1.536953901372525421e-03
-4.477426709598255651e-03,-4.477610872303608609e-03,1.870969158603375815e-01,5.000000000000000104e-03,-4.477230809203365351e-03,4.692051529813984385e-03
8.264537866172377064e-04,8.269932263752024799e-04,1.267891925851040158e-01,5.000000000000000971e-03,8.259152276835854010e-04,5.117355928929822467e-03
1.016930971274970699e-03,1.017444534956731417e-03,9.260117037062544354e-02,5.000000000000000104e-03,1.016412222264640028e-03,3.598710764545699943e-03
-1.970361118450228259e-03,-1.970040224764361362e-03,8.508713822534430538e-02,5.000000000000000971e-03,-1.970668749068642256e-03,2.726998921239695648e-03
2.468045012772757119e-03,2.471861848801313200e-03,2.695633464838905202e-01,4.999999999999999237e-03,2.464233789171683432e-03,5.098750148416146544e-03
3.648138687638504546e-02,3.672565742904617542e-02,3.054579023197581122e+00,5.000000000000000104e-03,3.623664316875095659e-02,6.457773175956618705e-02
-1.337543746640222370e-03,-1.337220898977116781e-03,1.165880249833042281e-01,5.000000000000000104e-03,-1.337858232199290757e-03,2.338462445399652843e-03
3.472769360481678912e-03,3.473131409661233283e-03,1.018696077085923801e-01,5.000000000000000104e-03,3.472428392401936958e-03,6.373166768820970850e-03
1.005779709673724782e-03,1.006664363227128493e-03,1.681124355932318570e-01,5.000000000000000104e-03,1.004914060114852964e-03,2.498284407945777340e-03
-4.144761623815566322e-03,-4.156503090767238971e-03,7.194442580380516761e-02,5.000000000000000104e-03,-4.133020483689501916e-03,1.046574581740407697e-02
1.221039499541123246e-03,1.222978716489231659e-03,2.489318522470424233e-01,5.000000000000000104e-03,1.219093392878710120e-03,3.734686958254730422e-03
9.665422486216116506e-06,9.714558790493112018e-06,5.355539856361016954e-02,5.000000000000000104e-03,9.620568339579606306e-06,7.246690400075258805e-04
1.279203223571487476e-02,1.280520577257248348e-02,6.805216690407158708e-01,5.000000000000000104e-03,1.277885836898577827e-02,1.898760402646925208e-02
1.999586350655992335e-03,2.005128723495038304e-03,3.410535942525146358e-01,5.000000000000000104e-03,1.994039060718753344e-03,1.268295510655024876e-02
-4.703947067888770007e-04,-4.703934703854702063e-04,1.692470126631618818e-02,5.000000000000000104e-03,-4.703911837428114014e-04,2.105923944429437429e-03
-6.054932227830687325e-03,-6.049992999014112451e-03,4.123468373468426873e-01,5.000000000000000104e-03,-6.059854570307996076e-03,9.891841869379769739e-03
-1.144981086887263654e-03,-1.138607510503995444e-03,3.943698095525210445e-01,5.000000000000000104e-03,-1.151348324704372069e-03,1.292098971049026983e-02
2.899587969577001415e-05,2.917646564799906826e-05,9.543211146194850725e-03,5.000000000000000104e-03,2.881201810886351754e-05,1.358710320669244583e-03
-6.594738156914115544e-03,-6.593773265269283791e-03,1.941870361600774864e-01,5.000000000000000104e-03,-6.595688228782680025e-03,9.447783818300968181e-03
1.090100867887441788e-07,3.085071726017722408e-07,1.890546747501410385e-01,5.000000000000000104e-03,-8.030248864074421069e-08,1.530936433526190743e-03
-4.806401533908445336e-05,-4.794419688529064370e-05,2.416727047669662513e-03,5.000000000000000971e-03,-4.816832396031011970e-05,9.384709776262531227e-04
-3.658553386420331974e-04,-3.658594335841788771e-04,1.601847705166233992e-03,5.000000000000000104e-03,-3.658509529217439838e-04,1.422269460136923016e-03
-9.666568342770729717e-04,-9.677365067718765980e-04,1.877544409497595157e-01,5.000000000000000104e-03,-9.655790313604494402e-04,4.833895212711043603e-03
-8.144206101012111407e-04,-8.143555865600043487e-04,1.652070234925238634e-01,4.999999999999999237e-03,-8.144827837607026590e-04,4.245814392635852315e-03
4.715526815156618036e-04,4.715447372589022133e-04,8.566145487122329288e-03,4.999999999999999237e-03,4.715582256432564808e-04,1.706473979197347139e-03
6.207373845073353713e-03,6.207231441274402121e-03,6.721297859515952544e-02,5.000000000000000104e-03,6.207516902070704320e-03,5.865858228814601651e-03
-3.369443292054694083e-04,-3.368788769127453622e-04,2.274763574443952607e-02,5.000000000000000104e-03,-3.370234779343042630e-04,5.972577748269891542e-04
9.991726251963853247e-04,9.992803760445455059e-04,4.696594120334130623e-02,4.999999999999999237e-03,9.990555807193764442e-04,1.912404667983287534e-03
-1.141668070730702048e-02,-1.126600249844877943e-02,3.967683545586768723e+00,5.000000000000000104e-03,-1.156785569227117803e-02,4.308668566763530078e-02
4.625816335927057887e-05,4.671289271217606199e-05,1.807027467314603619e-01,4.999999999999999237e-03,4.581776391395813081e-05,7.011413883489998368e-03
-1.015809809358969836e-05,-1.013262513867490792e-05,1.669348642330007945e-02,5.000000000000000104e-03,-1.017921307886899915e-05,4.408714623915869482e-04
-1.895435812000689725e-05,-1.890676116873671848e-05,2.962136058516671652e-02,5.000000000000000104e-03,-1.899433500797889228e-05,5.888315140972037731e-04
1.060092675575297246e-02,1.060727783452560663e-02,4.092895067388184760e-01,5.000000000000000104e-03,1.059455634157672674e-02,1.422417080092291258e-02
-5.612898185111691880e-05,-5.597224408652440157e-05,8.024618995684493217e-02,5.000000000000000971e-03,-5.628558835254440540e-05,1.825558888819672071e-03
4.618665185491978645e-03,4.617866447479121450e-03,1.079683320970935695e-01,4.999999999999999237e-03,4.619475468624946631e-03,4.148587655099509816e-03
2.532405514726983851e-03,2.541385063114733230e-03,5.959309446897443907e-01,5.000000000000000104e-03,2.523408705187141741e-03,7.538682397798152600e-03
1.890619340606388647e-04,1.891939476504049956e-04,3.199876310513352640e-02,5.000000000000000971e-03,1.889302267344744525e-04,1.390914259875686981e-03
2.358524451604155150e-02,2.368550067441793985e-02,1.575155666381227837e+00,5.000000000000000971e-03,2.348488022918958709e-02,4.217438425743738617e-02
1.955126735105513526e-03,1.954213210581629608e-03,6.157884129122534467e-02,5.000000000000001839e-03,1.956051398812865428e-03,5.308669849770986451e-03
2.865564335115505356e-04,2.932125527743722256e-04,1.113240768172219841e+00,5.000000000000000104e-03,2.798873181274616961e-04,8.609519025135934506e-03
8.872704417738403902e-04,8.874975191078357138e-04,3.922717676998884601e-02,5.000000000000000104e-03,8.870431391830872671e-04,2.091229390445959423e-03
-2.261446876261569237e-04,-2.260943729069111682e-04,1.742910413040410153e-02,5.000000000000000971e-03,-2.261960314360295478e-04,8.834990772927078708e-04
2.276604271384338393e-03,2.274241958880675145e-03,4.043459155505214897e-02,5.000000000000000104e-03,2.278987913558872761e-03,6.142201917465677993e-03
-1.040351338623993335e-03,-1.040773863378148317e-03,2.880762253708912205e-03,5.000000000000000104e-03,-1.039917916031978147e-03,2.709785817704906969e-03
-6.242112585836409079e-03,-6.240963263782233449e-03,1.340161246954423291e-01,5.000000000000000104e-03,-6.243263285811468007e-03,8.527880999297056397e-03
-1.664166467063163879e-03,-1.662494787810931329e-03,4.476303250364908615e-01,5.000000000000000971e-03,-1.665818982044703920e-03,5.203519044671530563e-03
-2.789360063375759656e-05,-2.767633431648173559e-05,1.899468499615773187e-01,4.999999999999999237e-03,-2.810714651520128474e-05,1.173711679694442681e-03
-4.099972536672893964e-03,-4.100147611996793687e-03,1.096433603577711136e-01,5.000000000000000104e-03,-4.099785150768022954e-03,3.747045116815756784e-03
3.379319736517361950e-04,3.407923935159122108e-04,6.520705762241141290e-01,4.999999999999999237e-03,3.350782268979451408e-04,4.375279170816731567e-03
-1.610678438775647696e-03,-1.611777408744590910e-03,5.870582492460254057e-03,5.000000000000000104e-03,-1.609584896081461478e-03,4.402891281255585584e-03
2.104357084389154794e-03,2.104150175583499940e-03,1.003332045217377871e-01,4.999999999999999237e-03,2.104559593200590849e-03,4.261152701152908125e-03
-2.330385811913878932e-03,-2.333696390427935762e-03,2.333351305232389539e-02,5.000000000000000104e-03,-2.327084533797483309e-03,5.807504518490803035e-03
-3.589682702370271174e-03,-3.590197688226324721e-03,4.836194985877866753e-02,5.000000000000000104e-03,-3.589164153210611889e-03,3.368681596785202959e-03
-3.822538297161910854e-04,-3.820640856627027272e-04,4.989515024566352347e-02,5.000000000000000971e-03,-3.824583289042536756e-04,1.666230614329953326e-03
-4.757369330300785862e-04,-4.756420912998104013e-04,2.896382291423177727e-02,5.000000000000000971e-03,-4.758233228850505120e-04,1.233401387434593377e-03
9.523320224706959740e-05,9.538248323902651484e-05,1.508753494939484852e-01,4.999999999999999237e-03,9.509077869574498294e-05,1.021835753280587230e-03
1.149969152603650644e-06,1.441962937288125923e-06,8.518947128565623750e-02,5.000000000000000104e-03,8.825749127184991636e-07,4.611540745346977624e-03
2.242743742400687967e-03,2.243751925320836872e-03,3.268741244878303198e-01,5.000000000000000104e-03,2.241733161161450598e-03,4.708624937972170216e-03
-6.292814424712546255e-03,-6.296194768132861753e-03,1.726612255946438634e-01,5.000000000000000971e-03,-6.289418857222341466e-03,6.406095891460337512e-03
3.797647293195588816e-03,3.798304019324090681e-03,1.375057826740255229e-01,5.000000000000000104e-03,3.797004073393309750e-03,4.355282955461833166e-03
-6.287450184667853909e-03,-6.289284573481042188e-03,1.161575610663571623e-01,5.000000000000000104e-03,-6.285595119631350557e-03,5.067590715433877360e-03
1.299170641860686445e-03,1.299170039128897704e-03,9.079442765659029302e-03,5.000000000000000971e-03,1.299183433411397245e-03,2.511957669725955241e-03
1.832676905592517955e-04,1.833436372508716284e-04,6.307552656336726238e-02,5.000000000000000971e-03,1.832022882336078377e-04,2.379394978217075872e-03
-4.078212053717715068e-04,-4.078794468658419534e-04,2.863773080911835231e-02,5.000000000000000971e-03,-4.077639262329908103e-04,2.507237227172699322e-03
1.893531175683240146e-04,1.894068875601368320e-04,7.604972422701231083e-02,5.000000000000000104e-03,1.893119453168318970e-04,9.439909097879149464e-04
-1.352068967446926279e-03,-1.354021245360610909e-03,2.295914622728041643e-02,5.000000000000000104e-03,-1.350102739278677497e-03,3.627964993929405375e-03
9.736286055804704365e-05,9.746514502881567401e-05,1.929006575095433898e-02,4.999999999999999237e-03,9.728560444686800649e-05,1.275133982748253994e-03
-1.556893317842019363e-03,-1.557029124412883780e-03,7.581928288588131448e-02,5.000000000000000104e-03,-1.556765116471075291e-03,3.765372691870588935e-03
5.899384464784885142e-05,5.901514877846483883e-05,3.691441849814147171e-03,5.000000000000000971e-03,5.896570303717291346e-05,8.431473368336687415e-04
-6.183268856307527067e-03,-6.184850058289292213e-03,1.232391614211210268e-01,5.000000000000000104e-03,-6.181686717470032642e-03,5.000858914339639111e-03
2.143160803465874852e-03,2.141921085465696342e-03,1.411578546231407882e-01,4.999999999999999237e-03,2.144395459765285200e-03,6.106397560233647187e-03
3.355668144146418258e-02,3.368549648833898263e-02,1.889290110884312979e+00,4.999999999999999237e-03,3.342745238852460471e-02,5.187984130583470771e-02
-9.422791985950575763e-04,-9.425715914877676313e-04,2.162612491745399129e-03,5.000000000000000104e-03,-9.419919562747687764e-04,2.838656144500851988e-03
3.680905110769424390e-03,3.849594470087896146e-03,3.066425350916708314e+00,5.000000000000000104e-03,3.511916742522467466e-03,2.812419269098763094e-02
1.125055002022257600e-03,1.124533588495415203e-03,5.282315466171743669e-03,5.000000000000000104e-03,1.125598921485101338e-03,2.870987055513427814e-03
3.164551014998575012e-04,3.169684440875231483e-04,9.128943927464834573e-02,5.000000000000000104e-03,3.159695925994912709e-04,1.754246780423967308e-03
-5.687554650846602490e-05,-5.679512839974878096e-05,6.064809490778640816e-02,5.000000000000000971e-03,-5.695503301516113381e-05,8.818546402015787654e-04
5.834991258460431318e-03,5.881554707910374193e-03,1.429916597671079037e+00,5.000000000000000104e-03,5.788665003843116059e-03,3.197521174238592001e-02
6.439051154510348734e-06,6.412224367517658442e-06,1.476708561807313878e-02,5.000000000000000104e-03,6.466339197903652889e-06,1.421321084558301029e-03
2.517745365408713214e-04,2.518529850611766173e-04,4.398142537285469763e-04,4.999999999999999237e-03,2.516830722283596822e-04,2.581904792969922681e-03
6.504727666952673073e-04,6.520060947474938182e-04,1.927220245502837270e-01,5.000000000000000104e-03,6.489328886234390064e-04,4.971738780361088100e-03
-6.688079903361025076e-04,-6.687781025162254072e-04,2.635101879679659434e-02,4.999999999999999237e-03,-6.688506137829355229e-04,2.360714916471245116e-03
2.810843489382150950e-04,2.813197177888259706e-04,2.158036616400656887e-02,5.000000000000000104e-03,2.808612945036732182e-04,1.640664121441412927e-03
4.673471860195316702e-05,4.676957468108262065e-05,6.741492516042228884e-04,5.000000000000000104e-03,4.670005722142984132e-05,1.116314528576416339e-03
1.800901805746996445e-02,1.802210186944532000e-02,5.257589411793852641e-01,5.000000000000000104e-03,1.799591898354526917e-02,2.303388051783051768e-02
2.706426639605964603e-03,2.707099908886598065e-03,1.550950855025087505e-01,5.000000000000000104e-03,2.705755804387308724e-03,6.815142945340080249e-03
-2.024899836427451749e-03,-2.026790750367419777e-03,9.247394881630401423e-03,4.999999999999999237e-03,-2.023014133136522702e-03,4.906400843577916719e-03
-1.859480272689524388e-04,-1.857562077496772177e-04,5.574052051542861125e-02,5.000000000000000104e-03,-1.861431952115136441e-04,1.301555226302765836e-03
7.668126586196262473e-03,7.671097353020280528e-03,2.904342905782448803e-01,5.000000000000000104e-03,7.665150739606459325e-03,1.115750788331414285e-02
-3.264986131799786249e-04,-3.261821058883111963e-04,6.039054987181867451e-02,5.000000000000000104e-03,-3.268231056137489319e-04,2.412874117287693194e-03
4.296530493902095848e-06,4.379110141512496832e-06,9.176230715954469819e-02,5.000000000000000104e-03,4.197392209725050720e-06,1.117895052946067279e-03
1.167882857579985618e-03,1.168099449297687947e-03,2.638618415699569425e-02,5.000000000000000104e-03,1.167669384383060189e-03,2.115116617628144159e-03
-2.918718771979123146e-04,-2.916256916263334619e-04,1.036825131850865195e-01,5.000000000000000104e-03,-2.921027610466152974e-04,3.713654236149175562e-03
-6.163214002150960592e-04,-6.163310098484443443e-04,9.363731489616086744e-04,4.999999999999999237e-03,-6.163081577723352172e-04,3.337236241190120762e-03
1.101519804553272334e-03,1.101442163666818382e-03,4.706040338994584016e-02,5.000000000000000104e-03,1.101602636580906180e-03,2.238007122792562333e-03
9.986970553461807596e-04,9.983790678642066353e-04,1.986327721874296421e-03,4.999999999999999237e-03,9.990149990439579127e-04,2.958632440703171541e-03
2.513422708633911064e-03,2.513584596142093286e-03,1.242186326576231320e-01,5.000000000000000971e-03,2.513268473513294906e-03,5.029945837663863696e-03
-8.373902529829323768e-05,-8.336175589538655716e-05,1.981361448569598782e-01,4.999999999999999237e-03,-8.409360652516273166e-05,4.054377392159475534e-03
1.501643756841146437e-04,1.503221918556940802e-04,1.531308809710988511e-02,5.000000000000000104e-03,1.500135664227893162e-04,1.617578103583210093e-03
7.824228935996058350e-04,7.828771335889760010e-04,9.914917964881482526e-02,5.000000000000000104e-03,7.819756478816322067e-04,3.081016781248331008e-03
-5.125723726247836539e-06,-5.088073749922871195e-06,2.029804531990282365e-02,5.000000000000000971e-03,-5.169650337725960153e-06,1.161929792048774788e-03
1.063970458237860871e-02,1.064203328956404675e-02,2.334410947090423682e-01,5.000000000000000971e-03,1.063739167252474201e-02,1.228151817516082850e-02
-1.147752056340710673e-03,-1.141077014601666988e-03,5.247805588936474974e-01,4.999999999999999237e-03,-1.154400837821298320e-03,1.258162982073641502e-02
2.802039756640672084e-03,2.802903060797304075e-03,1.626242425681831416e-01,5.000000000000000104e-03,2.801172266466664049e-03,4.047562979297355222e-03
-1.768573792540714706e-04,-1.767878214049762632e-04,3.691094750278117211e-03,5.000000000000000104e-03,-1.769125275106904732e-04,9.439890669675115101e-04
4.011955532556140753e-05,4.019648013857120110e-05,4.037284263265358830e-02,5.000000000000000104e-03,4.003795396960734590e-05,6.338720891523847529e-04
3.731490587807337811e-04,3.733064258825325886e-04,4.446672686500189459e-02,5.000000000000000104e-03,3.729926723153150154e-04,1.385787893814438782e-03
-1.580199553764455095e-04,-1.574493121895438185e-04,2.228901536726095312e-01,5.000000000000000104e-03,-1.585876614122696442e-04,4.591205947073038161e-03
-2.575993079046931273e-03,-2.575612307835160701e-03,1.054843523681584377e-01,5.000000000000000104e-03,-2.576357727721442174e-03,5.885044049950846276e-03
2.605368841092372059e-02,2.611954779993809830e-02,1.243492647009807994e+00,5.000000000000000104e-03,2.598768442857486705e-02,3.891231012328748295e-02
6.548351887967042775e-04,6.546622690670577793e-04,1.457727625992607211e-02,5.000000000000000104e-03,6.550033127501681332e-04,2.177125522245530048e-03
-9.912450850836807426e-04,-9.918231744940422291e-04,5.954028383069463748e-02,5.000000000000000104e-03,-9.906575235704183965e-04,4.685385503799916092e-03
2.817787189970516731e-03,2.817568832214652121e-03,7.520388363679152144e-02,5.000000000000000971e-03,2.817988691321942404e-03,3.127725993013840463e-03
8.849755358964789698e-04,8.846979500075512941e-04,3.337185616365660051e-02,4.999999999999999237e-03,8.852544929843959593e-04,3.680734479472231192e-03
2.267539897324203062e-03,2.264853427151763878e-03,1.958450016182240044e-02,5.000000000000000104e-03,2.270228352195404788e-03,6.233373115832536657e-03
3.758328364588812281e-03,3.758482383346525152e-03,1.397449110063723743e-01,4.999999999999999237e-03,3.758176642639014711e-03,4.135328160640059161e-03
4.211904503548466743e-06,4.236553608095583089e-06,2.206848810302217481e-02,4.999999999999999237e-03,4.180062057299838560e-06,7.143212663461768509e-04
-6.433073346470885058e-03,-6.439117856645094548e-03,1.025432311928221457e-01,5.000000000000000104e-03,-6.427033583347765457e-03,7.505486290328561121e-03
2.758876642308012283e-03,2.761562338726555443e-03,2.224921035930960689e-01,5.000000000000000971e-03,2.756185063214698205e-03,8.374226864709705120e-03
-2.675976178664345290e-05,-2.672357421228258912e-05,8.467837709101421872e-04,5.000000000000000104e-03,-2.678674996729531147e-05,9.691234059952348384e-04
-1.670170166114552570e-03,-1.668362651691799757e-03,1.850185915562234384e-01,5.000000000000000104e-03,-1.671951116281242744e-03,4.780341960684272168e-03
6.223012631839829082e-06,6.998519265339590647e-06,3.922824867234354085e-01,5.000000000000000104e-03,5.465942883053619161e-06,1.836916183829589424e-03
3.163516371661463764e-04,3.164128298705823740e-04,7.241571269356920915e-03,4.999999999999998369e-03,3.162927791827977375e-04,7.785389366034068705e-04
-5.241712599423241147e-05,-5.229572970232207848e-05,2.330514496032842081e-02,5.000000000000000104e-03,-5.253331523865779586e-05,2.467647657012172428e-03
1.235705754747500854e-04,1.235389622017936601e-04,7.098697838366962998e-02,5.000000000000000104e-03,1.236045762380392772e-04,4.184504971052900764e-03
3.857717849461440027e-05,3.874283505150771459e-05,1.064345611642158324e-01,5.000000000000000104e-03,3.842653379569271405e-05,9.580976448337306679e-04
-4.828902341266671974e-04,-4.796375610248532445e-04,2.719572112140739018e-01,4.999999999999999237e-03,-4.861325549432367766e-04,6.234571881921473734e-03
5.099469986507116585e-04,5.100468345541875857e-04,1.487847151943536873e-02,4.999999999999999237e-03,5.098681158641092323e-04,2.474873258806710268e-03
2.919827149617196672e-05,2.942801986013727077e-05,2.912199720834737424e-02,5.000000000000000104e-03,2.898120327149803180e-05,1.632628350788821502e-03
-4.004471748159415720e-04,-3.997641028905212337e-04,1.836327392525801683e-01,4.999999999999999237e-03,-4.011371372678273995e-04,2.409373929256668819e-03
-4.058882800022806125e-04,-4.058027186465986390e-04,9.799363434361390776e-03,5.000000000000000104e-03,-4.059854302325935122e-04,1.340306779806154638e-03
-9.482443197479153161e-04,-9.484510861444690570e-04,2.865133514563154501e-02,5.000000000000000104e-03,-9.480366659961805961e-04,2.410696368255998111e-03
-1.616704974132411729e-03,-1.617198937954756211e-03,5.931995639109651636e-02,5.000000000000000104e-03,-1.616217689719479751e-03,4.091762146519606867e-03
-9.016506615047368807e-04,-9.008994920026821207e-04,1.299174485027609627e-01,5.000000000000000104e-03,-9.023869055105751893e-04,3.508164821990684967e-03
-2.060851330505574790e-06,-2.045844735123335334e-06,8.048501473258064254e-03,5.000000000000000104e-03,-2.087008083545147737e-06,6.357180823799396356e-04
1.054152655484207968e-03,1.054478879559263282e-03,4.123088364040054105e-02,5.000000000000000104e-03,1.053824428087651562e-03,2.133858825098967210e-03
1.027564506070770918e-03,1.027162321167882520e-03,2.041495001804083387e-02,5.000000000000000104e-03,1.027971426733701246e-03,3.907178146715969969e-03
-7.257421414351826082e-04,-7.258395680080874379e-04,1.110194705048349190e-01,5.000000000000000104e-03,-7.256384906850436162e-04,2.128119915522988948e-03
9.900264157255771972e-05,9.928599358632413292e-05,3.275468394223774588e-02,5.000000000000000971e-03,9.873251259955023859e-05,1.870552607210601397e-03
-7.120383695866062783e-03,-6.930758716581979055e-03,2.889275436379112438e+00,4.999999999999999237e-03,-7.309455416074094741e-03,3.126053259792416911e-02
1.268472130666157291e-04,1.269298739285698282e-04,2.476286107286016294e-02,5.000000000000000971e-03,1.267527676356704376e-04,1.074873692122435380e-03
-3.071696832468089966e-04,-3.069897244323906193e-04,1.383616273522209755e-02,5.000000000000000971e-03,-3.073268271792562616e-04,1.453461182663042537e-03
