exact_ln_ratio,signed_pred_true_phi,squared_Ldyn_over_lambda,force_rmse,signed_pred_model_phi,max_abs_dV
-1.131173194177824474e-04,-1.123660741666492909e-04,3.404335644528479893e-02,2.000000000000000042e-02,-1.138531053648997435e-04,2.571694869857264146e-03
-5.880096497661965044e-03,-5.873149091193105402e-03,6.476811712030728918e-01,2.000000000000000389e-02,-5.887012749248308856e-03,1.581341331817372881e-02
-2.524841643390431968e-03,-2.518229655394796027e-03,5.272968932232307004e-01,1.999999999999999348e-02,-2.531430740182904430e-03,7.202806588792966605e-03
-4.338739841621315485e-04,-4.331491702913934771e-04,7.366304191513758926e-02,2.000000000000000042e-02,-4.346055530376047153e-04,2.301075498826488444e-03
1.781941971067764127e-02,1.782821458983829474e-02,1.098305231603345478e+00,2.000000000000000042e-02,1.781025955926846677e-02,2.549453067431079606e-02
-7.831515963105653219e-03,-7.819782810960573816e-03,1.298833578507905262e+00,2.000000000000000042e-02,-7.843231331954596611e-03,1.997369629029642144e-02
3.730603632940595205e-03,3.776958157915258959e-03,8.181382835529089625e-01,1.999999999999999695e-02,3.684260356119117667e-03,1.779013324110214136e-02
-1.223809677697088949e-03,-1.223500019922863034e-03,2.732498868393695365e-03,2.000000000000000042e-02,-1.224097203950026951e-03,5.255214181705675919e-03
-2.394752837213895153e-04,-1.379605295891401606e-04,4.031356315310914873e+00,2.000000000000000042e-02,-3.408897864428443681e-04,2.833422876212944586e-02
1.246170677040143949e-04,1.424215608219961805e-04,1.420056044763292835e+00,2.000000000000000042e-02,1.068212679462818607e-04,1.205284739125893172e-02
-6.932326220502780904e-03,-6.953519894971679251e-03,3.024832814460860775e-02,2.000000000000000389e-02,-6.911086801690760964e-03,1.894963738125001948e-02
-1.470608754544402205e-03,-1.468381987967722329e-03,1.770279361358662595e-01,2.000000000000000042e-02,-1.472845422902719975e-03,5.160682233108765567e-03
1.726560625678997055e-02,1.706549014723240942e-02,3.448002939194143024e-01,2.000000000000000042e-02,1.746561519487966826e-02,4.326292399093912416e-02
5.169199937719947888e-03,5.179193465355023951e-03,6.074431609693066170e-01,2.000000000000000042e-02,5.159213991022147325e-03,8.940988463370042397e-03
-1.272408856624839164e-02,-1.268122814619776842e-02,1.191148908642327031e+00,2.000000000000000042e-02,-1.276680191851969730e-02,2.034832704698393002e-02
3.510279168521158229e-03,3.515649940753437855e-03,1.640739031573842932e-01,2.000000000000000042e-02,3.504913286539463289e-03,9.075170145229205856e-03
-1.570438662644188174e-02,-1.571823048079112883e-02,5.891730562328847398e-01,2.000000000000000042e-02,-1.569051813794861833e-02,2.002528785575401898e-02
1.148516112590630646e-03,1.149895591667570577e-03,1.111525565280034183e-01,2.000000000000000042e-02,1.147120522984472523e-03,7.021015126035125287e-03
4.177459079734255343e-03,4.198257001663505648e-03,7.963895538607144164e-01,2.000000000000000389e-02,4.156624809524999374e-03,1.420206317274163091e-02
-9.310849703576076254e-04,-9.296841440033714677e-04,4.794446417414043315e-01,2.000000000000000389e-02,-9.324922289959469224e-04,4.460804022614362277e-03
-2.094349760177331796e-03,-2.094558842512513151e-03,2.997150535032714821e-02,2.000000000000000042e-02,-2.094140838585804073e-03,7.201636444742904805e-03
2.374163861199524335e-03,2.373310936916022199e-03,1.063296375271760297e-01,2.000000000000000042e-02,2.375030009951755762e-03,5.791066735526244173e-03
-2.430054372890209338e-04,-2.416637213918139133e-04,7.169855476647228609e-02,1.999999999999999695e-02,-2.443380677078218024e-04,5.679704451587846807e-03
-2.264095512295774882e-06,-5.388966422410422136e-07,6.129518167749369306e-01,2.000000000000000042e-02,-3.977988285124578675e-06,4.896176455485663423e-03
-9.167195534011969137e-04,-9.159015423243639089e-04,2.228760865579817313e-02,2.000000000000000042e-02,-9.175178258699890049e-04,4.257513457313039963e-03
2.132133835582354859e-04,2.145938738983946585e-04,4.532648899110744423e-01,1.999999999999999695e-02,2.118288681851437363e-04,5.088539152081526622e-03
4.603923442303357351e-03,4.644363334356189747e-03,2.737581531688037195e+00,1.999999999999999695e-02,4.563388643037287300e-03,2.301290714717280431e-02
-1.042819061849669694e-02,-1.048462273512182699e-02,9.176078603796651578e-02,2.000000000000000042e-02,-1.037174126566992559e-02,2.388098319006037168e-02
5.382432434310737042e-03,5.385223468935795323e-03,1.632663399451418917e-01,1.999999999999999695e-02,5.379657229834074877e-03,5.951102952272225265e-03
4.997254465129340878e-02,5.001494526759044101e-02,9.367709164967362723e-01,2.000000000000000042e-02,4.992994397889241598e-02,5.934639082639212027e-02
2.010465192681732891e-02,2.012583275951348311e-02,1.201692074033953173e+00,2.000000000000000042e-02,2.008344047975002891e-02,2.417421375569009379e-02
2.207614973017160383e-04,2.212384646476167540e-04,7.802832143360946549e-02,2.000000000000000389e-02,2.203097110245745528e-04,1.593396280066263111e-03
1.118521336694487970e-03,1.120437493095792448e-03,3.978548959713547606e-01,2.000000000000000042e-02,1.116602497945402535e-03,6.415827031142893634e-03
1.229607609201946396e-05,1.373469612254767466e-05,4.236716968885211321e-01,1.999999999999999695e-02,1.087639516025748275e-05,4.409734063580918531e-03
-3.420567721482068325e-03,-3.419802014530741625e-03,8.696784185139493084e-02,2.000000000000000042e-02,-3.421329106823705127e-03,5.807214545842189803e-03
-1.452352789250286473e-05,-1.381005498886105464e-05,1.769848372730887243e-01,2.000000000000000042e-02,-1.524205642037993666e-05,4.659147762439338862e-03
2.835050143911373860e-02,2.979145348362183948e-02,7.142663611226513609e+00,2.000000000000000042e-02,2.688917996283796477e-02,8.701648564266627195e-02
-3.865683912112523497e-03,-3.864569038176517493e-03,1.052535869328536239e-01,2.000000000000000042e-02,-3.866804242181246572e-03,4.838195091343116226e-03
1.222472178029599364e-04,1.268126972609114891e-04,6.779680091655508889e-01,2.000000000000000042e-02,1.176679092410736778e-04,6.458090752376036137e-03
5.830369931063296082e-03,5.827493107038338692e-03,8.301543748674045098e-01,2.000000000000000042e-02,5.833257248225847541e-03,1.094070527758949328e-02
-5.045711953745213481e-03,-5.043570022873330658e-03,9.934107761279452331e-02,1.999999999999999348e-02,-5.047851336450797678e-03,7.300184564601708628e-03
-8.376108580989534425e-03,-8.365972623914603307e-03,4.431514955971555536e-01,2.000000000000000389e-02,-8.386240237529676150e-03,2.238349410042668117e-02
-2.423663757362711293e-02,-2.426098754773599667e-02,5.526133245758666490e-01,2.000000000000000042e-02,-2.421219434198490159e-02,2.049421079833364454e-02
-4.731122245424559253e-02,-4.692426192634729237e-02,2.904014649313119367e+00,1.999999999999999695e-02,-4.769611945282469651e-02,8.764327596518144137e-02
-6.594513943806502333e-03,-6.589868078914627031e-03,1.894648702221097547e-01,1.999999999999999695e-02,-6.599143610254190953e-03,9.336082974478132623e-03
-1.366003396708220449e-02,-1.363630716599140320e-02,7.026147954067953894e-01,1.999999999999999695e-02,-1.368365918698779583e-02,1.693050691451694276e-02
-1.190167263081903445e-02,-1.189552848189960252e-02,4.851049676285171808e-01,2.000000000000000042e-02,-1.190776353884691850e-02,1.513967054980247529e-02
-8.289176186689931405e-03,-7.352183054905869763e-03,9.275548626372891903e+00,2.000000000000000042e-02,-9.225795918489123476e-03,7.342583094810130329e-02
5.361718100177456300e-03,5.390362744071331563e-03,1.404037027037530194e+00,2.000000000000000042e-02,5.333099880899569434e-03,1.746804772695490296e-02
-7.226111492807625668e-05,-3.675522328930840569e-05,9.516410123781222641e-01,2.000000000000000042e-02,-1.077787819715395604e-04,1.947289263932290224e-02
3.298203069016284860e-03,3.320663448996459544e-03,1.044418594440471137e+00,2.000000000000000042e-02,3.275822394306277582e-03,2.364641693912701223e-02
-3.624411847288168598e-05,-3.327621169497423808e-05,1.124638348919848596e-01,2.000000000000000042e-02,-3.921389240262111833e-05,8.241414537070780935e-03
1.022244174394056244e-02,1.022255939681042912e-02,1.655505824256791880e-01,2.000000000000000736e-02,1.022232013206341231e-02,1.805092374674702876e-02
-1.472330076623392303e-03,-1.458897922179383652e-03,3.800314913700331698e-01,2.000000000000000042e-02,-1.485768902266287016e-03,1.788369842825572945e-02
-3.080732944462672221e-03,-3.080109364405533671e-03,6.672408804969327811e-02,2.000000000000000042e-02,-3.081357610028049622e-03,5.839680381867900887e-03
2.061177142938038637e-02,2.059418448036125227e-02,2.775213918576802108e-01,2.000000000000000042e-02,2.062931611447427899e-02,1.664492078304433478e-02
-1.913164647686696127e-02,-1.912088020653362336e-02,4.359677725093760170e-01,2.000000000000000389e-02,-1.914239405047964832e-02,2.883267514200076390e-02
8.403898580336400387e-03,8.519620856232134123e-03,2.148705883619364432e+00,2.000000000000000042e-02,8.287909301447087332e-03,2.635214627072614973e-02
6.972988778263425275e-06,9.334840350573005098e-06,6.954152284572061582e-01,2.000000000000000042e-02,4.624998724552481269e-06,4.707033035985531619e-03
-7.006238720950026810e-03,-7.019104418714587276e-03,5.024050251149530383e-02,2.000000000000000042e-02,-6.993349790600301638e-03,1.391061278140674762e-02
-9.255912486686772517e-04,-9.218892693521501310e-04,3.018525510610798324e-01,2.000000000000000042e-02,-9.292857541208783372e-04,7.413589487636241225e-03
7.531427617478486138e-03,7.504109085164677520e-03,6.015533850821978140e-02,2.000000000000000042e-02,7.558747454553848763e-03,1.763771921289334146e-02
-1.044260020177909670e-03,-1.044385751004208145e-03,1.165389368851515138e-02,2.000000000000000389e-02,-1.044140306169908262e-03,2.362665612001276384e-03
-1.393190840023050305e-02,-1.392460967705140898e-02,3.689876725878510344e-01,2.000000000000000042e-02,-1.393917873919734221e-02,2.108311390533120638e-02
1.521906392807520839e-03,1.529515363547219193e-03,1.038044412292801866e+00,2.000000000000000042e-02,1.514301799760010185e-03,7.001359912163282809e-03
-5.692036108055924162e-04,-5.690530168768222338e-04,1.763950965185591413e-02,2.000000000000000042e-02,-5.693632786775768137e-04,4.026533336884635314e-03
-1.161886166472238593e-02,-1.163786311813934209e-02,4.072901055327532993e-01,2.000000000000000042e-02,-1.159981506696828278e-02,2.012440206635209353e-02
1.830312527325561947e-02,1.829836237309687835e-02,5.294071190167929375e-01,2.000000000000000042e-02,1.830781204267403761e-02,1.742744526576296346e-02
-1.566077496956197861e-05,-1.471447464119414770e-05,3.607350701988942809e-01,2.000000000000000042e-02,-1.659372486558552924e-05,3.667452430639551661e-03
-1.801230935722585263e-04,-1.749815602622566699e-04,9.563819914266125100e-01,1.999999999999999695e-02,-1.852708780897867748e-04,9.575744756143847805e-03
-1.817200246862755433e-03,-1.817503872425198751e-03,1.865863024297319539e-01,2.000000000000000042e-02,-1.816896494741417241e-03,6.763848609358112836e-03
-5.204728993002273986e-04,-5.192577605699069329e-04,3.967025243236422805e-01,2.000000000000000042e-02,-5.217014358744352437e-04,3.099534440853062966e-03
1.733629909632164456e-02,1.734499507850750799e-02,3.649292017539814692e-01,2.000000000000000042e-02,1.732758124885998632e-02,2.049753380456838248e-02
-3.981239967568048167e-04,-3.967836439672917082e-04,1.293973808652873481e-01,2.000000000000000042e-02,-3.994558104729727002e-04,3.915492171604506230e-03
-7.466294162255540873e-04,-7.462318768944400677e-04,1.581547111361416777e-02,2.000000000000000042e-02,-7.470113296664665503e-04,2.447384344113044848e-03
-1.408588742182237744e-02,-1.419001971688999171e-02,6.734336873854585015e-01,2.000000000000000042e-02,-1.398157329370148215e-02,4.205465143465228484e-02
-3.740134298605877865e-03,-3.732757392986242248e-03,3.109034555040248171e-01,1.999999999999999695e-02,-3.747506466541703982e-03,1.275865517798455313e-02
2.670897298344578411e-03,2.673278310596403484e-03,3.060363907120748905e-01,1.999999999999999695e-02,2.668532794283177793e-03,4.786791915722377576e-03
1.985963379601834598e-04,1.990208949748513651e-04,9.859303456866269633e-02,2.000000000000000042e-02,1.981904345884515680e-04,1.895824989014398970e-03
-7.049230049193696938e-04,-7.040895963483070810e-04,1.451276454852921394e-01,2.000000000000000042e-02,-7.057492784828987235e-04,2.341604022935264099e-03
-1.838511006346384114e-04,-1.831436198382333977e-04,7.299375479177179146e-03,2.000000000000000042e-02,-1.845506514731701556e-04,2.950511261192602548e-03
-4.075674224132300877e-02,-4.072312275907072343e-02,1.576179049626335704e+00,1.999999999999999695e-02,-4.078996178612064732e-02,4.801856706970823035e-02
1.534699921982785216e-02,1.544338760789763267e-02,1.243816017793793360e+00,1.999999999999999695e-02,1.525086169580329096e-02,4.450361024391392278e-02
-6.595659783496941235e-06,-5.289494398663308256e-06,2.358490222156146288e-01,2.000000000000000042e-02,-7.892471796784179716e-06,5.080571227541965176e-03
1.962049496795504472e-03,2.019745720796655309e-03,1.279975582630598741e+00,1.999999999999999695e-02,1.904621329577965618e-03,3.078822861263310479e-02
-6.111201847105201439e-04,-6.101873126674308909e-04,5.912652225698213776e-02,2.000000000000000042e-02,-6.120456007861934441e-04,6.107811488724048526e-03
-1.172819005853507065e-05,-1.083148857942951489e-05,1.135682182942253197e-02,1.999999999999999695e-02,-1.262799061250409417e-05,2.639457971737623528e-03
1.342047896595082411e-02,1.345802867597795278e-02,1.171400718394770335e+00,2.000000000000000042e-02,1.338286466678025900e-02,2.335834312471418359e-02
-3.511031707489297685e-04,-3.501111990890015875e-04,3.347269112766744770e-01,2.000000000000000042e-02,-3.520848357176123130e-04,8.018780573048960372e-03
-1.476140822318196743e-03,-1.474782440026236371e-03,2.692237274426060797e-02,2.000000000000000042e-02,-1.477493031861526517e-03,7.785991336831611133e-03
6.786113284586716907e-03,6.785468727905634434e-03,2.101778339668293749e-01,1.999999999999999695e-02,6.786766967241640580e-03,1.394208071707394268e-02
3.061561235753108059e-05,3.091687408195717759e-05,4.877352615560000271e-03,2.000000000000000042e-02,3.030858245754190628e-05,2.228054639205966515e-03
-7.369948969989481395e-03,-7.276052245359087949e-03,1.675917125264861030e+00,2.000000000000000042e-02,-7.463400650675415700e-03,2.639084968031155456e-02
9.566393679547353251e-05,9.624712528858719190e-05,4.361788802425711070e-02,2.000000000000000389e-02,9.510521490923894226e-05,2.260288364321546943e-03
-3.586170506829572738e-03,-3.470405059732873786e-03,1.330428453830180491e+00,2.000000000000000042e-02,-3.701788160969529499e-03,2.428038131467357905e-02
-1.427627917181213029e-03,-1.426257218624368394e-03,1.818683348449222636e-01,2.000000000000000042e-02,-1.428967215463788909e-03,9.717344547124442261e-03
-2.691746009395536610e-04,-2.677612199099557375e-04,4.976375366014986618e-02,1.999999999999999695e-02,-2.705714187517178123e-04,3.514546890704184790e-03
2.035380674569294349e-03,2.039028491008659967e-03,1.078346633557188405e-01,2.000000000000000042e-02,2.031712328818686009e-03,6.946764626519432058e-03
2.271558486987498848e-03,2.271326298776061778e-03,5.943259554492082847e-02,2.000000000000000042e-02,2.271782401564568891e-03,8.008094360758201413e-03
8.713555457022140833e-05,8.754404034582363367e-05,3.056080885922448330e-03,2.000000000000000042e-02,8.672189861676117410e-05,2.220261402812730069e-03
1.568347041159012551e-04,1.597972704950347250e-04,3.658703229122208245e-01,2.000000000000000042e-02,1.538788445944200430e-04,8.794866921289128461e-03
-3.470549170294800253e-03,-3.451520272483087765e-03,2.003911597889571183e+00,2.000000000000000389e-02,-3.489581885549437445e-03,1.446209958114507560e-02
7.757626964018577743e-03,7.739239711913077288e-03,3.696808675709071373e-02,2.000000000000000042e-02,7.776007681923176491e-03,1.689809657920465780e-02
-1.802174558100878366e-03,-1.524681609521192586e-03,4.777780284563649893e+00,2.000000000000000042e-02,-2.082568027323038716e-03,6.431079718118691557e-02
5.066415001510916069e-04,5.128659214627827485e-04,7.209545161567112448e-01,2.000000000000000042e-02,5.004134012276548410e-04,5.266219369575673818e-03
-6.685025946135646213e-03,-6.702176936726938865e-03,6.405869905741469195e-01,1.999999999999999695e-02,-6.667887681542475180e-03,2.034917838033072426e-02
-2.104974501955329813e-02,-2.082329160591498904e-02,2.581761093613468727e+00,2.000000000000000389e-02,-2.127725942696278780e-02,6.068724495760319942e-02
-2.673529317920392712e-03,-2.670960978871153406e-03,2.371736888019207457e-01,2.000000000000000042e-02,-2.676088254825827618e-03,6.347445079475564321e-03
1.622182860626775148e-03,1.627401127287376710e-03,2.684247068877297915e-01,2.000000000000000042e-02,1.616987413850768610e-03,7.064151524625143959e-03
1.190091673283132784e-02,1.190160660318521739e-02,3.980448197746110361e-01,2.000000000000000042e-02,1.190020152238416111e-02,1.300738097858710439e-02
-4.213537751657771453e-03,-4.203089977895540716e-03,4.467613547948732222e-01,2.000000000000000389e-02,-4.223956938046555427e-03,7.479193483796573415e-03
8.760046788490554164e-04,9.053537858981856304e-04,6.284817427300563031e-01,2.000000000000000042e-02,8.466374571458272881e-04,1.546608481827849851e-02
-1.815794017159845508e-02,-1.814490779388673591e-02,7.101313584143955637e-01,2.000000000000000042e-02,-1.817087708394579670e-02,1.910854871159240256e-02
2.125323890698168489e-02,2.158775298851168048e-02,3.900909699708210887e+00,2.000000000000000042e-02,2.091667933026734524e-02,5.469429396009100469e-02
8.540434958725505454e-02,8.560780773425935575e-02,2.200383208406346380e+00,2.000000000000000389e-02,8.519885180302416705e-02,1.040364500029789252e-01
-3.499279892086304536e-05,-3.451358853023696837e-05,5.199881959951362792e-02,2.000000000000000042e-02,-3.546762405421059451e-05,2.041118664380098865e-03
-1.172776945188010699e-02,-1.172321271844136564e-02,2.872546437747390269e-01,2.000000000000000042e-02,-1.173232868442525105e-02,1.604111877544611361e-02
7.209635798814301210e-04,7.220992775577737745e-04,3.981189059463531577e-02,2.000000000000000042e-02,7.198253837363221240e-04,3.455371256022463696e-03
-5.874012541612453307e-03,-5.878264648784552356e-03,1.596806564323353106e-01,2.000000000000000042e-02,-5.869759162426382675e-03,1.162492897511808489e-02
-2.240927555249704745e-02,-2.239389767557668429e-02,4.934802520742680998e-01,1.999999999999999695e-02,-2.242461591801705317e-02,3.170900917544136610e-02
-1.088937050414056501e-03,-1.042000639242165886e-03,1.572567905035236580e+00,2.000000000000000389e-02,-1.136193667510336253e-03,3.370381918782849873e-02
3.783457032753108438e-03,3.791942266980706609e-03,3.972050266194352974e-01,1.999999999999999695e-02,3.774967057538052614e-03,7.062697213770939911e-03
-2.891291352902624831e-02,-2.872662865372501914e-02,2.086238570216244259e+00,2.000000000000000042e-02,-2.910038025804355041e-02,7.468885227498188450e-02
-3.483736787920521660e-02,-3.482213168861697516e-02,5.961267423119053221e-01,2.000000000000000042e-02,-3.485252832137809842e-02,3.856632492056147332e-02
1.383603551340429151e-06,7.671335908736589971e-06,1.145886870123509427e+00,2.000000000000000042e-02,-4.887009687683926649e-06,9.653600699774427668e-03
8.424576895962643946e-03,8.673701967795679341e-03,5.182347376762140634e+00,2.000000000000000042e-02,8.176005818923711907e-03,6.007017776223375766e-02
-9.411712744762004267e-04,-9.359306262427849162e-04,9.279798950418971515e-01,1.999999999999999695e-02,-9.463934854277329667e-04,5.981531860524254285e-03
-1.970893396855344717e-02,-1.918986999753426528e-02,3.415822122091202395e+00,1.999999999999999695e-02,-2.022327729934492516e-02,5.124590661794210106e-02
-1.899633898957351610e-04,-1.378942179252792540e-04,4.041462086280994903e+00,2.000000000000000042e-02,-2.420704111453428873e-04,2.707910447893620981e-02
-1.362054192280268029e-05,-1.185670829035427971e-05,2.417519129245343859e-02,2.000000000000000042e-02,-1.539196830603603637e-05,3.762404629394055545e-03
1.472842817492374737e-02,1.474471848211620674e-02,4.586573504414973579e-01,1.999999999999999695e-02,1.471213158598732619e-02,2.351820817262852484e-02
-1.091380376035684771e-04,-1.086753987246408005e-04,1.367749347684612399e-02,2.000000000000000042e-02,-1.096088501855626825e-04,2.541541344151907085e-03
-1.328490734673556418e-02,-1.329141166532592580e-02,4.249143169353784555e-01,2.000000000000000042e-02,-1.327838019828594257e-02,1.367094771842910540e-02
6.696915387587713559e-04,6.670049257270540535e-04,1.888453921416314782e-02,2.000000000000000042e-02,6.723721585288708769e-04,8.578852294696046737e-03
-6.709881146555522714e-04,-6.697560091627364088e-04,1.558013464110603354e-02,2.000000000000000042e-02,-6.721917717238449184e-04,5.272160096533683518e-03
1.462756525374805841e-04,1.484407641820880330e-04,3.546063278652104578e-01,2.000000000000000042e-02,1.441181116818505807e-04,4.109197347695037021e-03
-2.498468552613265694e-03,-2.469196054775173871e-03,1.132299545066956847e+00,2.000000000000000389e-02,-2.527576809879474376e-03,2.050115933890508946e-02
-4.503672885599510622e-03,-4.485279776475452514e-03,7.591234539763387357e-01,2.000000000000000042e-02,-4.522009806388864982e-03,2.369449764718445026e-02
-1.054275867314738771e-04,-1.050916387677128917e-04,3.368447220194433628e-02,1.999999999999999695e-02,-1.057732536121592192e-04,1.891953639941421506e-03
-4.649785513513336917e-03,-4.647510318753005423e-03,1.666736007481777748e-01,2.000000000000000042e-02,-4.652048419732330263e-03,7.376883252197913472e-03
-4.438637275716850877e-03,-4.434584117999545994e-03,3.680783371064224041e-01,1.999999999999999695e-02,-4.442678681769150935e-03,6.248613620425257260e-03
2.002966267973291681e-03,2.004272281415995626e-03,2.399062292131873553e-01,2.000000000000000042e-02,2.001662558039787963e-03,1.604381487443889975e-02
8.089765138271634223e-05,8.172999676402144926e-05,2.079936993775810539e-01,2.000000000000000042e-02,8.007621535458542554e-05,2.296500690799454462e-03
-8.705823796837811133e-04,-8.678093126140982213e-04,2.983420267665679027e-01,2.000000000000000042e-02,-8.733356233292419949e-04,5.918172220915836161e-03
-1.822244680976515836e-03,-1.821617596562326215e-03,8.446660202308381438e-02,2.000000000000000042e-02,-1.822873834675131123e-03,7.021486186082665296e-03
-1.862915623595991828e-03,-1.879218319606468018e-03,1.010149179837195321e-01,2.000000000000000042e-02,-1.846598715881450766e-03,1.303370607521849196e-02
2.740807357329956367e-04,2.745370295456432122e-04,9.670980822338046123e-02,2.000000000000000042e-02,2.736358315486554457e-04,8.637282335647455608e-03
-5.358493244992338679e-03,-5.372778140530237549e-03,6.064839067297777414e-02,2.000000000000000042e-02,-5.344200730557224430e-03,1.344846753213707266e-02
9.194651822824793192e-04,9.220029565202746613e-04,1.486123618451702655e-01,2.000000000000000042e-02,9.169515347581878688e-04,7.066453714231554425e-03
-9.744683550288479879e-02,-9.563137191698072026e-02,6.808042145691424629e+00,2.000000000000000389e-02,-9.925336668355583258e-02,1.752589150054990053e-01
-1.059599599907333489e-03,-1.015644586171260194e-03,1.324924281372865664e+00,2.000000000000000042e-02,-1.103492537580979919e-03,1.361137461127228179e-02
-4.217279776685791196e-03,-4.147119782775822786e-03,1.456508423980009903e+00,2.000000000000000042e-02,-4.287153563838819528e-03,2.049009362923688918e-02
-2.338440174393037561e-03,-2.337164095850133034e-03,1.430613008754203219e-01,2.000000000000000042e-02,-2.339721089441144496e-03,5.616662412609203445e-03
1.174802475831329164e-02,1.177296157417275467e-02,5.989349449935651437e-01,2.000000000000000389e-02,1.172304660325415408e-02,2.259117581188998039e-02
3.786487787034860733e-03,3.795236755610743688e-03,5.619514349217074045e-01,2.000000000000000042e-02,3.777760378114828742e-03,1.190346483649218877e-02
-2.002985898411349316e-03,-2.000436818005549549e-03,5.093429105106979105e-01,2.000000000000000042e-02,-2.005511976748975290e-03,5.141536445776029307e-03
2.790725306102626513e-04,2.796086221639385158e-04,1.008441167142972578e-02,2.000000000000000042e-02,2.785404430142436431e-04,3.038863479552039292e-03
-9.630282415882029164e-05,-9.550813900850383938e-05,1.275987456730660052e-01,2.000000000000000042e-02,-9.708584760944814730e-05,2.802392371398218507e-03
7.010604386900526515e-03,8.144738345819935513e-03,1.006625031919713464e+01,1.999999999999999695e-02,5.864387477863661387e-03,1.060843666530428275e-01
-2.247622159737239721e-04,-2.236893437562469979e-04,5.158495183980079529e-02,1.999999999999999695e-02,-2.258306048547716808e-04,9.623901091965997995e-03
-4.048171417200151283e-05,-4.005054498434955037e-05,3.128155184453221271e-02,2.000000000000000042e-02,-4.089763631709536734e-05,2.043995645744586982e-03
-7.639528463437361000e-03,-7.641335420313608538e-03,3.325247996626855551e-01,1.999999999999999695e-02,-7.637728881513103710e-03,1.452088368518209861e-02
3.458253880770940231e-03,3.461675088744338696e-03,1.396661330041491511e-01,2.000000000000000736e-02,3.454855880145854801e-03,7.339640537998624523e-03
-5.205895717164852124e-03,-5.222604031614786792e-03,1.681770924128577205e-01,2.000000000000000042e-02,-5.189151209468748256e-03,1.724699809739436290e-02
-2.114713268332685768e-03,-2.155253797492920863e-03,3.888755436199818338e-01,2.000000000000000389e-02,-2.074119007889667354e-03,2.600501879695015645e-02
2.580750645104457064e-02,2.581856468716925077e-02,5.054440983088139827e-01,2.000000000000000042e-02,2.579641699020250936e-02,3.515336234921710712e-02
-2.433885737996876932e-03,-2.430121463834580917e-03,3.324009487304590560e-01,1.999999999999999695e-02,-2.437652170941591832e-03,5.994651353612589877e-03
1.501237706523862736e-03,1.480552483428003354e-03,3.987792593772495620e-01,1.999999999999999695e-02,1.521955117033676553e-03,2.405801080140627241e-02
6.924564157422382661e-03,6.917586964072037353e-03,2.836326441312578828e-01,2.000000000000000042e-02,6.931545797577954096e-03,1.646962360531838837e-02
5.365175328592871468e-03,5.350897352922160538e-03,9.352974246336080710e-02,1.999999999999999695e-02,5.379469893675442246e-03,1.233593158729456331e-02
5.074043335308683900e-03,5.055038138854830825e-03,2.777906986585306770e-01,2.000000000000000042e-02,5.093015992897471922e-03,1.939335726128302642e-02
-9.985002312710400743e-03,-1.003452262623321517e-02,6.433807643621600181e-02,1.999999999999999695e-02,-9.935459572416869764e-03,2.307432562011638502e-02
6.993553595340346041e-02,7.003835337953596973e-02,1.542310879902090814e+00,2.000000000000000042e-02,6.983189996431725388e-02,8.326641602112679064e-02
-1.567977186632694975e-02,-1.568162752021974929e-02,5.109398274296980125e-01,2.000000000000000042e-02,-1.567785852595732221e-02,1.573910179045275373e-02
-1.599293312594570133e-03,-1.601227526333299849e-03,1.557251194267878780e-01,1.999999999999999695e-02,-1.597350584686424695e-03,8.821487593301797700e-03
-8.677487301839561379e-03,-8.633558673133390551e-03,1.239721692481319693e+00,2.000000000000000042e-02,-8.721444749584625344e-03,2.467876565816285242e-02
1.893319844156042455e-03,1.900629068356060646e-03,7.852422727528257651e-01,2.000000000000000042e-02,1.886014776100241024e-03,7.542073713113666041e-03
2.295547221929111585e-03,2.296356572555093012e-03,2.135583274102048970e-02,2.000000000000000389e-02,2.294743645230292936e-03,1.080937638812848323e-02
6.367671421894092511e-05,6.467501458055692238e-05,7.305698605082036612e-02,2.000000000000000042e-02,6.268189530543988427e-05,5.277621593663010813e-03
3.636313696259154456e-03,3.604155254993430396e-03,2.453032200421826903e-01,2.000000000000000042e-02,3.668459225244691604e-03,1.867277563830707643e-02
-2.094992395568112177e-04,-2.074998772268677653e-04,2.980519408634986767e-01,2.000000000000000389e-02,-2.114890502701047910e-04,3.273767059355939778e-03
-1.782709938925813127e-03,-1.781453650042356647e-03,1.486822883084732705e-01,2.000000000000000042e-02,-1.783966706542413228e-03,9.086881303315806277e-03
2.424414481573667398e-03,2.425865474133700756e-03,1.052341050117923671e-01,2.000000000000000042e-02,2.422972957763424792e-03,8.272784278266812411e-03
-3.498997500542303137e-03,-3.503722471279830612e-03,1.703477703085320982e-02,2.000000000000000736e-02,-3.494260178879805834e-03,9.092528420930999153e-03
-5.433706964765776942e-02,-5.428912492828925906e-02,1.025220457156567511e+00,1.999999999999999695e-02,-5.438472278879789845e-02,6.398808849595391535e-02
-2.211314153761021091e-03,-2.224767144902175652e-03,2.852221800624511472e-01,2.000000000000000042e-02,-2.197865749056138098e-03,1.647701245385206972e-02
-6.760027640725109737e-04,-6.750389446837429990e-04,9.314927111022817952e-02,2.000000000000000042e-02,-6.769505051067723281e-04,3.407291870760489980e-03
-4.537793855685584056e-03,-4.509402812267730536e-03,6.601830700595862078e-01,2.000000000000000042e-02,-4.566243276479409023e-03,2.868173225254396982e-02
