s,eta,winding,error
0.48,0.890625,0,0.0
0.48,0.90625,0,0.0
0.48,0.921875,0,0.0
0.48,0.9375,0,0.0
0.48,0.953125,0,0.0
0.48,0.96875,0,0.0
0.48,0.984375,0,0.0
0.48,1.0,0,0.0
0.49,0.0,0,0.0
0.49,0.015625,0,0.0
0.49,0.03125,0,0.0
0.49,0.046875,0,0.0
0.49,0.0625,0,0.0
0.49,0.078125,0,0.0
0.49,0.09375,0,0.0
0.49,0.109375,0,0.0
0.49,0.125,0,0.0
0.49,0.140625,0,0.0
0.49,0.15625,0,0.0
0.49,0.171875,0,0.0
0.49,0.1875,0,0.0
0.49,0.203125,0,0.0
0.49,0.21875,0,0.0
0.49,0.234375,0,0.0
0.49,0.25,0,0.0
0.49,0.265625,0,-0.0
0.49,0.28125,0,-0.0
0.49,0.296875,0,-0.0
0.49,0.3125,0,-0.0
0.49,0.328125,0,-0.0
0.49,0.34375,0,-0.0
0.49,0.359375,0,-0.0
0.49,0.375,0,-0.0
0.49,0.390625,0,-0.0
0.49,0.40625,0,-0.0
0.49,0.421875,0,-0.0
0.49,0.4375,0,-0.0
0.49,0.453125,0,-0.0
0.49,0.46875,0,-0.0
0.49,0.484375,0,-0.0
0.49,0.5,0,-0.0
0.49,0.515625,0,-0.0
0.49,0.53125,0,-0.0
0.49,0.546875,0,-0.0
0.49,0.5625,0,-0.0
0.49,0.578125,0,-0.0
0.49,0.59375,0,-0.0
0.49,0.609375,0,-0.0
0.49,0.625,0,-0.0
0.49,0.640625,0,-0.0
0.49,0.65625,0,-0.0
0.49,0.671875,0,-0.0
0.49,0.6875,0,-0.0
0.49,0.703125,0,-0.0
0.49,0.71875,0,-0.0
0.49,0.734375,0,-0.0
0.49,0.75,0,-0.0
0.49,0.765625,0,0.0
0.49,0.78125,0,0.0
0.49,0.796875,0,0.0
0.49,0.8125,0,0.0
0.49,0.828125,0,0.0
0.49,0.84375,0,0.0
0.49,0.859375,0,0.0
0.49,0.875,0,0.0
0.49,0.890625,0,0.0
0.49,0.90625,0,0.0
0.49,0.921875,0,0.0
0.49,0.9375,0,0.0
0.49,0.953125,0,0.0
0.49,0.96875,0,0.0
0.49,0.984375,0,0.0
0.49,1.0,0,0.0
0.5,0.0,0,0.0
0.5,0.015625,0,0.0
0.5,0.03125,0,0.0
0.5,0.046875,0,0.0
0.5,0.0625,0,0.0
0.5,0.078125,0,0.0
0.5,0.09375,0,0.0
0.5,0.109375,0,0.0
0.5,0.125,0,0.0
0.5,0.140625,0,0.0
0.5,0.15625,0,0.0
0.5,0.171875,0,0.0
0.5,0.1875,0,0.0
0.5,0.203125,0,0.0
0.5,0.21875,0,0.0
0.5,0.234375,0,0.0
0.5,0.25,0,0.0
0.5,0.265625,0,-0.0
0.5,0.28125,0,-0.0
0.5,0.296875,0,-0.0
0.5,0.3125,0,-0.0
0.5,0.328125,0,-0.0
0.5,0.34375,0,-0.0
0.5,0.359375,0,-0.0
0.5,0.375,0,-0.0
0.5,0.390625,0,-0.0
0.5,0.40625,0,-0.0
0.5,0.421875,0,-0.0
0.5,0.4375,0,-0.0
0.5,0.453125,0,-0.0
0.5,0.46875,0,-0.0
0.5,0.484375,0,-0.0
0.5,0.5,0,-0.0
0.5,0.515625,0,-0.0
0.5,0.53125,0,-0.0
0.5,0.546875,0,-0.0
0.5,0.5625,0,-0.0
0.5,0.578125,0,-0.0
0.5,0.59375,0,-0.0
0.5,0.609375,0,-0.0
0.5,0.625,0,-0.0
0.5,0.640625,0,-0.0
0.5,0.65625,0,-0.0
0.5,0.671875,0,-0.0
0.5,0.6875,0,-0.0
0.5,0.703125,0,-0.0
0.5,0.71875,0,-0.0
0.5,0.734375,0,-0.0
0.5,0.75,0,-0.0
0.5,0.765625,0,0.0
0.5,0.78125,0,0.0
0.5,0.796875,0,0.0
0.5,0.8125,0,0.0
0.5,0.828125,0,0.0
0.5,0.84375,0,0.0
0.5,0.859375,0,0.0
0.5,0.875,0,0.0
0.5,0.890625,0,0.0
0.5,0.90625,0,0.0
0.5,0.921875,0,0.0
0.5,0.9375,0,0.0
0.5,0.953125,0,0.0
0.5,0.96875,0,0.0
0.5,0.984375,0,0.0
0.5,1.0,0,0.0
0.51,0.0,0,0.0
0.51,0.015625,0,0.0
0.51,0.03125,0,0.0
0.51,0.046875,0,0.0
0.51,0.0625,0,0.0
0.51,0.078125,0,0.0
0.51,0.09375,0,0.0
0.51,0.109375,0,0.0
0.51,0.125,0,0.0
0.51,0.140625,0,0.0
0.51,0.15625,0,0.0
0.51,0.171875,0,0.0
0.51,0.1875,0,0.0
0.51,0.203125,0,0.0
0.51,0.21875,0,0.0
0.51,0.234375,0,0.0
0.51,0.25,0,0.0
0.51,0.265625,0,-0.0
0.51,0.28125,0,-0.0
0.51,0.296875,0,-0.0
0.51,0.3125,0,-0.0
0.51,0.328125,0,-0.0
0.51,0.34375,0,-0.0
0.51,0.359375,0,-0.0
0.51,0.375,0,-0.0
0.51,0.390625,0,-0.0
0.51,0.40625,0,-0.0
0.51,0.421875,0,-0.0
0.51,0.4375,0,-0.0
0.51,0.453125,0,-0.0
0.51,0.46875,0,-0.0
0.51,0.484375,0,-0.0
0.51,0.5,0,-0.0
0.51,0.515625,0,-0.0
0.51,0.53125,0,-0.0
0.51,0.546875,0,-0.0
0.51,0.5625,0,-0.0
0.51,0.578125,0,-0.0
0.51,0.59375,0,-0.0
0.51,0.609375,0,-0.0
0.51,0.625,0,-0.0
0.51,0.640625,0,-0.0
0.51,0.65625,0,-0.0
0.51,0.671875,0,-0.0
0.51,0.6875,0,-0.0
0.51,0.703125,0,-0.0
0.51,0.71875,0,-0.0
0.51,0.734375,0,-0.0
0.51,0.75,0,-0.0
0.51,0.765625,0,0.0
0.51,0.78125,0,0.0
0.51,0.796875,0,0.0
0.51,0.8125,0,0.0
0.51,0.828125,0,0.0
0.51,0.84375,0,0.0
0.51,0.859375,0,0.0
0.51,0.875,0,0.0
0.51,0.890625,0,0.0
0.51,0.90625,0,0.0
0.51,0.921875,0,0.0
0.51,0.9375,0,0.0
0.51,0.953125,0,0.0
0.51,0.96875,0,0.0
0.51,0.984375,0,0.0
0.51,1.0,0,0.0
0.52,0.0,0,0.0
0.52,0.015625,0,0.0
0.52,0.03125,0,0.0
0.52,0.046875,0,0.0
0.52,0.0625,0,0.0
0.52,0.078125,0,0.0
0.52,0.09375,0,0.0
0.52,0.109375,0,0.0
0.52,0.125,0,0.0
0.52,0.140625,0,0.0
0.52,0.15625,0,0.0
0.52,0.171875,0,0.0
0.52,0.1875,0,0.0
0.52,0.203125,0,0.0
0.52,0.21875,0,0.0
0.52,0.234375,0,0.0
0.52,0.25,0,0.0
0.52,0.265625,0,-0.0
0.52,0.28125,0,-0.0
0.52,0.296875,0,-0.0
0.52,0.3125,0,-0.0
0.52,0.328125,0,-0.0
0.52,0.34375,0,-0.0
0.52,0.359375,0,-0.0
0.52,0.375,0,-0.0
0.52,0.390625,0,-0.0
0.52,0.40625,0,-0.0
0.52,0.421875,0,-0.0
0.52,0.4375,0,-0.0
0.52,0.453125,0,-0.0
0.52,0.46875,0,-0.0
0.52,0.484375,0,-0.0
0.52,0.5,0,-0.0
0.52,0.515625,0,-0.0
0.52,0.53125,0,-0.0
0.52,0.546875,0,-0.0
0.52,0.5625,0,-0.0
0.52,0.578125,0,-0.0
0.52,0.59375,0,-0.0
0.52,0.609375,0,-0.0
0.52,0.625,0,-0.0
0.52,0.640625,0,-0.0
0.52,0.65625,0,-0.0
0.52,0.671875,0,-0.0
0.52,0.6875,0,-0.0
0.52,0.703125,0,-0.0
0.52,0.71875,0,-0.0
0.52,0.734375,0,-0.0
0.52,0.75,0,-0.0
0.52,0.765625,0,0.0
0.52,0.78125,0,0.0
0.52,0.796875,0,0.0
0.52,0.8125,0,0.0
0.52,0.828125,0,0.0
0.52,0.84375,0,0.0
0.52,0.859375,0,0.0
0.52,0.875,0,0.0
0.52,0.890625,0,0.0
0.52,0.90625,0,0.0
0.52,0.921875,0,0.0
0.52,0.9375,0,0.0
0.52,0.953125,0,0.0
0.52,0.96875,0,0.0
0.52,0.984375,0,0.0
0.52,1.0,0,0.0
0.53,0.0,0,3.5717009581140713e-10
0.53,0.015625,0,3.554502241755576e-10
0.53,0.03125,0,3.5030717257203965e-10
0.53,0.046875,0,3.4179047139927314e-10
0.53,0.0625,0,3.299821411452543e-10
0.53,0.078125,0,3.149959024854193e-10
0.53,0.09375,0,2.969760810903736e-10
0.53,0.109375,0,2.7609621769078803e-10
0.53,0.125,0,2.525573967852949e-10
0.53,0.140625,0,2.2658631008684248e-10
0.53,0.15625,0,1.9843307335757714e-10
0.53,0.171875,0,1.683688176573263e-10
0.53,0.1875,0,1.3668307820327728e-10
0.53,0.203125,0,1.036810059875597e-10
0.53,0.21875,0,6.968042900637882e-11
0.53,0.234375,0,3.500879140266936e-11
0.53,0.25,0,2.187036072932966e-26
0.53,0.265625,0,-3.5008791402669316e-11
0.53,0.28125,0,-6.968042900637877e-11
0.53,0.296875,0,-1.0368100598755965e-10
0.53,0.3125,0,-1.3668307820327725e-10
0.53,0.328125,0,-1.6836881765732628e-10
0.53,0.34375,0,-1.98433073357577e-10
0.53,0.359375,0,-2.2658631008684245e-10
0.53,0.375,0,-2.5255739678529485e-10
0.53,0.390625,0,-2.7609621769078803e-10
0.53,0.40625,0,-2.9697608109037367e-10
0.53,0.421875,0,-3.1499590248541923e-10
0.53,0.4375,0,-3.299821411452543e-10
0.53,0.453125,0,-3.4179047139927314e-10
0.53,0.46875,0,-3.5030717257203965e-10
0.53,0.484375,0,-3.554502241755576e-10
0.53,0.5,0,-3.5717009581140713e-10
0.53,0.515625,0,-3.554502241755576e-10
0.53,0.53125,0,-3.5030717257203965e-10
0.53,0.546875,0,-3.417904713992732e-10
0.53,0.5625,0,-3.2998214114525436e-10
0.53,0.578125,0,-3.149959024854193e-10
0.53,0.59375,0,-2.969760810903737e-10
0.53,0.609375,0,-2.760962176907881e-10
0.53,0.625,0,-2.5255739678529495e-10
0.53,0.640625,0,-2.265863100868426e-10
0.53,0.65625,0,-1.984330733575771e-10
0.53,0.671875,0,-1.6836881765732635e-10
0.53,0.6875,0,-1.3668307820327746e-10
0.53,0.703125,0,-1.0368100598755974e-10
0.53,0.71875,0,-6.968042900637894e-11
0.53,0.734375,0,-3.5008791402669245e-11
0.53,0.75,0,-6.561108218798898e-26
0.53,0.765625,0,3.5008791402669115e-11
0.53,0.78125,0,6.968042900637881e-11
0.53,0.796875,0,1.0368100598755961e-10
0.53,0.8125,0,1.3668307820327733e-10
0.53,0.828125,0,1.6836881765732623e-10
0.53,0.84375,0,1.9843307335757699e-10
0.53,0.859375,0,2.2658631008684253e-10
0.53,0.875,0,2.525573967852948e-10
0.53,0.890625,0,2.7609621769078793e-10
0.53,0.90625,0,2.969760810903736e-10
0.53,0.921875,0,3.1499590248541923e-10
0.53,0.9375,0,3.2998214114525426e-10
0.53,0.953125,0,3.4179047139927314e-10
0.53,0.96875,0,3.503071725720396e-10
0.53,0.984375,0,3.554502241755576e-10
0.53,1.0,0,3.5717009581140713e-10
0.54,0.0,0,0.0011608292139184092
0.54,0.015625,0,0.0011552395039664933
0.54,0.03125,0,0.0011385242060732285
0.54,0.046875,0,0.0011108442976948386
0.54,0.0625,0,0.0010724663514803843
0.54,0.078125,0,0.0010237599680314306
0.54,0.09375,0,0.000965194216446208
0.54,0.109375,0,0.0008973331169277791
0.54,0.125,0,0.0008208302089611566
0.54,0.140625,0,0.0007364222573708025
0.54,0.15625,0,0.0006449221568726124
0.54,0.171875,0,0.0005472111034534262
0.54,0.1875,0,0.00044423010797196594
0.54,0.203125,0,0.00033697093370985663
0.54,0.21875,0,0.00022646654514907157
0.54,0.234375,0,0.00011378115995929443
0.54,0.25,0,7.10802890590959e-20
0.54,0.265625,0,-0.00011378115995929429
0.54,0.28125,0,-0.0002264665451490714
0.54,0.296875,0,-0.0003369709337098564
0.54,0.3125,0,-0.00044423010797196583
0.54,0.328125,0,-0.0005472111034534261
0.54,0.34375,0,-0.0006449221568726119
0.54,0.359375,0,-0.0007364222573708024
0.54,0.375,0,-0.0008208302089611565
0.54,0.390625,0,-0.0008973331169277791
0.54,0.40625,0,-0.0009651942164462081
0.54,0.421875,0,-0.0010237599680314304
0.54,0.4375,0,-0.0010724663514803843
0.54,0.453125,0,-0.0011108442976948386
0.54,0.46875,0,-0.0011385242060732285
0.54,0.484375,0,-0.001155239503966493
0.54,0.5,0,-0.0011608292139184092
0.54,0.515625,0,-0.0011552395039664933
0.54,0.53125,0,-0.0011385242060732285
0.54,0.546875,0,-0.0011108442976948388
0.54,0.5625,0,-0.0010724663514803845
0.54,0.578125,0,-0.0010237599680314306
0.54,0.59375,0,-0.0009651942164462083
0.54,0.609375,0,-0.0008973331169277792
0.54,0.625,0,-0.0008208302089611567
0.54,0.640625,0,-0.000736422257370803
0.54,0.65625,0,-0.0006449221568726123
0.54,0.671875,0,-0.0005472111034534264
0.54,0.6875,0,-0.00044423010797196654
0.54,0.703125,0,-0.00033697093370985674
0.54,0.71875,0,-0.00022646654514907194
0.54,0.734375,0,-0.00011378115995929406
0.54,0.75,0,-2.1324086717728768e-19
0.54,0.765625,0,0.00011378115995929364
0.54,0.78125,0,0.00022646654514907154
0.54,0.796875,0,0.0003369709337098563
0.54,0.8125,0,0.00044423010797196616
0.54,0.828125,0,0.000547211103453426
0.54,0.84375,0,0.0006449221568726118
0.54,0.859375,0,0.0007364222573708027
0.54,0.875,0,0.0008208302089611564
0.54,0.890625,0,0.0008973331169277787
0.54,0.90625,0,0.000965194216446208
0.54,0.921875,0,0.0010237599680314304
0.54,0.9375,0,0.001072466351480384
0.54,0.953125,0,0.0011108442976948386
0.54,0.96875,0,0.0011385242060732285
0.54,0.984375,0,0.0011552395039664933
0.54,1.0,0,0.0011608292139184092
0.55,0.0,0,0.02317442724106149
0.55,0.015625,0,0.023062836039680495
0.55,0.03125,0,0.022729137119808757
0.55,0.046875,0,0.022176544184463028
0.55,0.0625,0,0.02141037900568872
0.55,0.078125,0,0.02043802017298591
0.55,0.09375,0,0.01926883203345894
0.55,0.109375,0,0.017914074508034707
0.55,0.125,0,0.016386794652268836
0.55,0.140625,0,0.014701701006068449
0.55,0.15625,0,0.012875021942412352
0.55,0.171875,0,0.010924349379247899
0.55,0.1875,0,0.00886846935970445
0.55,0.203125,0,0.006727181132228555
0.55,0.21875,0,0.004521106472998023
0.55,0.234375,0,0.00227149108694432
0.55,0.25,0,1.4190244071419592e-18
0.55,0.265625,0,-0.0022714910869443172
0.55,0.28125,0,-0.00452110647299802
0.55,0.296875,0,-0.006727181132228551
0.55,0.3125,0,-0.008868469359704449
0.55,0.328125,0,-0.010924349379247895
0.55,0.34375,0,-0.012875021942412345
0.55,0.359375,0,-0.014701701006068447
0.55,0.375,0,-0.016386794652268832
0.55,0.390625,0,-0.017914074508034707
0.55,0.40625,0,-0.019268832033458944
0.55,0.421875,0,-0.020438020172985908
0.55,0.4375,0,-0.02141037900568872
0.55,0.453125,0,-0.022176544184463028
0.55,0.46875,0,-0.022729137119808757
0.55,0.484375,0,-0.02306283603968049
0.55,0.5,0,-0.02317442724106149
0.55,0.515625,0,-0.023062836039680495
0.55,0.53125,0,-0.022729137119808757
0.55,0.546875,0,-0.02217654418446303
0.55,0.5625,0,-0.02141037900568872
0.55,0.578125,0,-0.02043802017298591
0.55,0.59375,0,-0.019268832033458947
0.55,0.609375,0,-0.017914074508034707
0.55,0.625,0,-0.01638679465226884
0.55,0.640625,0,-0.014701701006068458
0.55,0.65625,0,-0.012875021942412348
0.55,0.671875,0,-0.0109243493792479
0.55,0.6875,0,-0.008868469359704463
0.55,0.703125,0,-0.006727181132228558
0.55,0.71875,0,-0.00452110647299803
0.55,0.734375,0,-0.0022714910869443125
0.55,0.75,0,-4.257073221425877e-18
0.55,0.765625,0,0.0022714910869443042
0.55,0.78125,0,0.004521106472998022
0.55,0.796875,0,0.006727181132228548
0.55,0.8125,0,0.008868469359704454
0.55,0.828125,0,0.010924349379247893
0.55,0.84375,0,0.012875021942412341
0.55,0.859375,0,0.014701701006068452
0.55,0.875,0,0.01638679465226883
0.55,0.890625,0,0.017914074508034696
0.55,0.90625,0,0.01926883203345894
0.55,0.921875,0,0.020438020172985908
0.55,0.9375,0,0.021410379005688714
0.55,0.953125,0,0.022176544184463028
0.55,0.96875,0,0.022729137119808753
0.55,0.984375,0,0.023062836039680495
0.55,1.0,0,0.02317442724106149
0.56,0.0,0,0.08329472545891213
0.56,0.015625,0,0.08289363858906315
0.56,0.03125,0,0.08169424066532922
0.56,0.046875,0,0.07970808254537354
0.56,0.0625,0,0.07695429201763572
0.56,0.078125,0,0.0734593895902729
0.56,0.09375,0,0.06925703308416861
0.56,0.109375,0,0.06438769348971837
0.56,0.125,0,0.05889826520906853
0.56,0.140625,0,0.05284161443738848
0.56,0.15625,0,0.046276070032511614
0.56,0.171875,0,0.03926486177614854
0.56,0.1875,0,0.031875511436524326
0.56,0.203125,0,0.024179182496839355
0.56,0.21875,0,0.01624999481202417
0.56,0.234375,0,0.008164310794018428
0.56,0.25,0,5.100330945955715e-18
0.56,0.265625,0,-0.008164310794018418
0.56,0.28125,0,-0.01624999481202416
0.56,0.296875,0,-0.02417918249683934
0.56,0.3125,0,-0.03187551143652432
0.56,0.328125,0,-0.03926486177614853
0.56,0.34375,0,-0.046276070032511586
0.56,0.359375,0,-0.05284161443738847
0.56,0.375,0,-0.058898265209068525
0.56,0.390625,0,-0.06438769348971837
0.56,0.40625,0,-0.06925703308416863
0.56,0.421875,0,-0.0734593895902729
0.56,0.4375,0,-0.07695429201763572
0.56,0.453125,0,-0.07970808254537354
0.56,0.46875,0,-0.08169424066532922
0.56,0.484375,0,-0.08289363858906314
0.56,0.5,0,-0.08329472545891213
0.56,0.515625,0,-0.08289363858906315
0.56,0.53125,0,-0.08169424066532922
0.56,0.546875,0,-0.07970808254537355
0.56,0.5625,0,-0.07695429201763572
0.56,0.578125,0,-0.0734593895902729
0.56,0.59375,0,-0.06925703308416863
0.56,0.609375,0,-0.06438769348971839
0.56,0.625,0,-0.058898265209068545
0.56,0.640625,0,-0.05284161443738851
0.56,0.65625,0,-0.0462760700325116
0.56,0.671875,0,-0.03926486177614855
0.56,0.6875,0,-0.03187551143652437
0.56,0.703125,0,-0.024179182496839365
0.56,0.71875,0,-0.016249994812024198
0.56,0.734375,0,-0.008164310794018402
0.56,0.75,0,-1.530099283786714e-17
0.56,0.765625,0,0.008164310794018371
0.56,0.78125,0,0.016249994812024167
0.56,0.796875,0,0.02417918249683933
0.56,0.8125,0,0.03187551143652434
0.56,0.828125,0,0.039264861776148526
0.56,0.84375,0,0.04627607003251157
0.56,0.859375,0,0.05284161443738849
0.56,0.875,0,0.05889826520906852
0.56,0.890625,0,0.06438769348971835
0.56,0.90625,0,0.06925703308416861
0.56,0.921875,0,0.07345938959027289
0.56,0.9375,0,0.07695429201763569
0.56,0.953125,0,0.07970808254537354
0.56,0.96875,0,0.08169424066532922
0.56,0.984375,0,0.08289363858906315
0.56,1.0,0,0.08329472545891213
0.5700000000000001,0.0,0,0.16901331540606662
0.5700000000000001,0.015625,0,0.16819947009634822
0.5700000000000001,0.03125,0,0.16576577194241868
0.5700000000000001,0.046875,0,0.1617356587878951
0.5700000000000001,0.0625,0,0.15614794282553948
0.5700000000000001,0.078125,0,0.1490564368146256
0.5700000000000001,0.09375,0,0.14052943583465002
0.5700000000000001,0.109375,0,0.1306490595663828
0.5700000000000001,0.125,0,0.1195104614344505
0.5700000000000001,0.140625,0,0.10722091222784066
0.5700000000000001,0.15625,0,0.09389876702356396
0.5700000000000001,0.171875,0,0.07967232536256295
0.5700000000000001,0.1875,0,0.06467859565499709
0.5700000000000001,0.203125,0,0.04906197571435669
0.5700000000000001,0.21875,0,0.032972862127583
0.5700000000000001,0.234375,0,0.016566201853720746
0.5700000000000001,0.25,0,1.0349080786266077e-17
0.5700000000000001,0.265625,0,-0.016566201853720725
0.5700000000000001,0.28125,0,-0.03297286212758298
0.5700000000000001,0.296875,0,-0.049061975714356665
0.5700000000000001,0.3125,0,-0.06467859565499708
0.5700000000000001,0.328125,0,-0.07967232536256293
0.5700000000000001,0.34375,0,-0.09389876702356391
0.5700000000000001,0.359375,0,-0.10722091222784065
0.5700000000000001,0.375,0,-0.11951046143445049
0.5700000000000001,0.390625,0,-0.1306490595663828
0.5700000000000001,0.40625,0,-0.14052943583465002
0.5700000000000001,0.421875,0,-0.14905643681462558
0.5700000000000001,0.4375,0,-0.15614794282553948
0.5700000000000001,0.453125,0,-0.1617356587878951
0.5700000000000001,0.46875,0,-0.16576577194241868
0.5700000000000001,0.484375,0,-0.1681994700963482
0.5700000000000001,0.5,0,-0.16901331540606662
0.5700000000000001,0.515625,0,-0.16819947009634822
0.5700000000000001,0.53125,0,-0.16576577194241868
0.5700000000000001,0.546875,0,-0.16173565878789511
0.5700000000000001,0.5625,0,-0.1561479428255395
0.5700000000000001,0.578125,0,-0.1490564368146256
0.5700000000000001,0.59375,0,-0.14052943583465005
0.5700000000000001,0.609375,0,-0.13064905956638284
0.5700000000000001,0.625,0,-0.11951046143445052
0.5700000000000001,0.640625,0,-0.10722091222784072
0.5700000000000001,0.65625,0,-0.09389876702356395
0.5700000000000001,0.671875,0,-0.07967232536256297
0.5700000000000001,0.6875,0,-0.06467859565499717
0.5700000000000001,0.703125,0,-0.04906197571435671
0.5700000000000001,0.71875,0,-0.032972862127583054
0.5700000000000001,0.734375,0,-0.016566201853720694
0.5700000000000001,0.75,0,-3.104724235879823e-17
0.5700000000000001,0.765625,0,0.01656620185372063
0.5700000000000001,0.78125,0,0.032972862127583
0.5700000000000001,0.796875,0,0.04906197571435665
0.5700000000000001,0.8125,0,0.06467859565499712
0.5700000000000001,0.828125,0,0.07967232536256291
0.5700000000000001,0.84375,0,0.0938987670235639
0.5700000000000001,0.859375,0,0.10722091222784068
0.5700000000000001,0.875,0,0.11951046143445046
0.5700000000000001,0.890625,0,0.13064905956638276
0.5700000000000001,0.90625,0,0.14052943583465002
0.5700000000000001,0.921875,0,0.14905643681462555
0.5700000000000001,0.9375,0,0.15614794282553945
0.5700000000000001,0.953125,0,0.1617356587878951
0.5700000000000001,0.96875,0,0.16576577194241865
0.5700000000000001,0.984375,0,0.16819947009634822
0.5700000000000001,1.0,0,0.16901331540606662
0.58,0.0,0,0.2644072708270508
0.58,0.015625,0,0.2631340775481601
0.58,0.03125,0,0.2593267592587619
0.58,0.046875,0,0.253021982515275
0.58,0.0625,0,0.24428046576428086
0.58,0.078125,0,0.23318639459069057
0.58,0.09375,0,0.219846610964542
0.58,0.109375,0,0.20438958429442253
0.58,0.125,0,0.18696417419683561
0.58,0.140625,0,0.1677381968967192
0.58,0.15625,0,0.1468968090654617
0.58,0.171875,0,0.12464072466093959
0.58,0.1875,0,0.10118428194238169
0.58,0.203125,0,0.07675337927576366
0.58,0.21875,0,0.05158329960905499
0.58,0.234375,0,0.025916444568811217
0.58,0.25,0,1.6190275894481754e-17
0.58,0.265625,0,-0.025916444568811182
0.58,0.28125,0,-0.05158329960905496
0.58,0.296875,0,-0.0767533792757636
0.58,0.3125,0,-0.10118428194238165
0.58,0.328125,0,-0.12464072466093956
0.58,0.34375,0,-0.1468968090654616
0.58,0.359375,0,-0.16773819689671918
0.58,0.375,0,-0.1869641741968356
0.58,0.390625,0,-0.20438958429442253
0.58,0.40625,0,-0.21984661096454203
0.58,0.421875,0,-0.23318639459069054
0.58,0.4375,0,-0.24428046576428086
0.58,0.453125,0,-0.253021982515275
0.58,0.46875,0,-0.2593267592587619
0.58,0.484375,0,-0.26313407754816004
0.58,0.5,0,-0.2644072708270508
0.58,0.515625,0,-0.2631340775481601
0.58,0.53125,0,-0.2593267592587619
0.58,0.546875,0,-0.2530219825152751
0.58,0.5625,0,-0.2442804657642809
0.58,0.578125,0,-0.23318639459069057
0.58,0.59375,0,-0.21984661096454206
0.58,0.609375,0,-0.20438958429442255
0.58,0.625,0,-0.18696417419683564
0.58,0.640625,0,-0.1677381968967193
0.58,0.65625,0,-0.14689680906546168
0.58,0.671875,0,-0.12464072466093962
0.58,0.6875,0,-0.10118428194238181
0.58,0.703125,0,-0.07675337927576369
0.58,0.71875,0,-0.05158329960905508
0.58,0.734375,0,-0.025916444568811134
0.58,0.75,0,-4.8570827683445263e-17
0.58,0.765625,0,0.025916444568811037
0.58,0.78125,0,0.051583299609054986
0.58,0.796875,0,0.07675337927576358
0.58,0.8125,0,0.10118428194238173
0.58,0.828125,0,0.12464072466093953
0.58,0.84375,0,0.14689680906546157
0.58,0.859375,0,0.16773819689671923
0.58,0.875,0,0.18696417419683556
0.58,0.890625,0,0.20438958429442242
0.58,0.90625,0,0.219846610964542
0.58,0.921875,0,0.23318639459069052
0.58,0.9375,0,0.2442804657642808
0.58,0.953125,0,0.253021982515275
0.58,0.96875,0,0.25932675925876186
0.58,0.984375,0,0.2631340775481601
0.58,1.0,0,0.2644072708270508
0.59,0.0,0,0.35952303708250916
0.59,0.015625,0,0.357791835391315
0.59,0.03125,0,0.35261490273638973
0.59,0.046875,0,0.3440420958091997
0.59,0.0625,0,0.33215597542682657
0.59,0.078125,0,0.317071011426167
0.59,0.09375,0,0.2989324802568275
0.59,0.109375,0,0.2779150658894985
0.59,0.125,0,0.25422117751382484
0.59,0.140625,0,0.22807900022726108
0.59,0.15625,0,0.19974029748784472
0.59,0.171875,0,0.16947798649446702
0.59,0.1875,0,0.13758350984505607
0.59,0.203125,0,0.10436402878504027
0.59,0.21875,0,0.07013946507664316
0.59,0.234375,0,0.03523941997742618
0.59,0.25,0,2.2014436829141502e-17
0.59,0.265625,0,-0.035239419977426134
0.59,0.28125,0,-0.0701394650766431
0.59,0.296875,0,-0.1043640287850402
0.59,0.3125,0,-0.13758350984505605
0.59,0.328125,0,-0.169477986494467
0.59,0.34375,0,-0.1997402974878446
0.59,0.359375,0,-0.22807900022726105
0.59,0.375,0,-0.2542211775138248
0.59,0.390625,0,-0.2779150658894985
0.59,0.40625,0,-0.2989324802568275
0.59,0.421875,0,-0.31707101142616695
0.59,0.4375,0,-0.33215597542682657
0.59,0.453125,0,-0.3440420958091997
0.59,0.46875,0,-0.35261490273638973
0.59,0.484375,0,-0.3577918353913149
0.59,0.5,0,-0.35952303708250916
0.59,0.515625,0,-0.357791835391315
0.59,0.53125,0,-0.35261490273638973
0.59,0.546875,0,-0.3440420958091997
0.59,0.5625,0,-0.3321559754268266
0.59,0.578125,0,-0.317071011426167
0.59,0.59375,0,-0.29893248025682756
0.59,0.609375,0,-0.27791506588949855
0.59,0.625,0,-0.2542211775138249
0.59,0.640625,0,-0.2280790002272612
0.59,0.65625,0,-0.1997402974878447
0.59,0.671875,0,-0.16947798649446705
0.59,0.6875,0,-0.13758350984505627
0.59,0.703125,0,-0.10436402878504031
0.59,0.71875,0,-0.07013946507664327
0.59,0.734375,0,-0.035239419977426065
0.59,0.75,0,-6.60433104874245e-17
0.59,0.765625,0,0.03523941997742593
0.59,0.78125,0,0.07013946507664315
0.59,0.796875,0,0.10436402878504017
0.59,0.8125,0,0.13758350984505613
0.59,0.828125,0,0.16947798649446694
0.59,0.84375,0,0.19974029748784455
0.59,0.859375,0,0.22807900022726113
0.59,0.875,0,0.2542211775138247
0.59,0.890625,0,0.2779150658894984
0.59,0.90625,0,0.2989324802568275
0.59,0.921875,0,0.31707101142616695
0.59,0.9375,0,0.3321559754268265
0.59,0.953125,0,0.3440420958091997
0.59,0.96875,0,0.35261490273638973
0.59,0.984375,0,0.357791835391315
0.59,1.0,0,0.35952303708250916
0.6,0.0,0,0.44932896411722145
0.6,0.015625,0,0.4471653223408984
