s,eta,winding,error
0.24,0.65625,2,0.6541042738140714
0.24,0.671875,2,0.5770703973021847
0.24,0.6875,2,0.49447901740550926
0.24,0.703125,2,0.4071255342614925
0.24,0.71875,2,0.31585120966508184
0.24,0.734375,2,0.22153506525776112
0.24,0.75,2,0.1250854170686236
0.24,0.765625,2,0.027431127934470747
0.24,0.78125,2,-0.07048733795707181
0.24,0.796875,2,-0.1677269722517884
0.24,0.8125,2,-0.2633513041148306
0.24,0.828125,2,-0.3564394189567803
0.24,0.84375,2,-0.446094827344571
0.24,0.859375,2,-0.5314540986847937
0.24,0.875,2,-0.6116951765323193
0.24,0.890625,2,-0.6860452954432411
0.24,0.90625,2,-0.7537884231285378
0.24,0.921875,2,-0.8142721562364402
0.24,0.9375,2,-0.8669140033533455
0.24,0.953125,2,-0.911206994714558
0.24,0.96875,2,-0.9467245646002572
0.24,0.984375,2,-0.9731246593965653
0.24,1.0,2,-0.9901530317588342
0.25,0.0,2,-1.0
0.25,0.015625,2,-0.9951847266721969
0.25,0.03125,2,-0.9807852804032304
0.25,0.046875,2,-0.9569403357322089
0.25,0.0625,2,-0.9238795325112868
0.25,0.078125,2,-0.881921264348355
0.25,0.09375,2,-0.8314696123025455
0.25,0.109375,2,-0.7730104533627371
0.25,0.125,2,-0.7071067811865477
0.25,0.140625,2,-0.6343932841636458
0.25,0.15625,2,-0.5555702330196022
0.25,0.171875,2,-0.4713967368259979
0.25,0.1875,2,-0.38268343236509034
0.25,0.203125,2,-0.29028467725446244
0.25,0.21875,2,-0.19509032201612866
0.25,0.234375,2,-0.09801714032956045
0.25,0.25,2,-1.8369701987210297e-16
0.25,0.265625,2,0.09801714032956009
0.25,0.28125,2,0.1950903220161283
0.25,0.296875,2,0.29028467725446205
0.25,0.3125,2,0.38268343236509
0.25,0.328125,2,0.4713967368259976
0.25,0.34375,2,0.5555702330196018
0.25,0.359375,2,0.6343932841636456
0.25,0.375,2,0.7071067811865474
0.25,0.390625,2,0.7730104533627367
0.25,0.40625,2,0.8314696123025452
0.25,0.421875,2,0.8819212643483548
0.25,0.4375,2,0.9238795325112865
0.25,0.453125,2,0.9569403357322088
0.25,0.46875,2,0.9807852804032303
0.25,0.484375,2,0.9951847266721969
0.25,0.5,2,1.0
0.25,0.515625,2,0.9951847266721969
0.25,0.53125,2,0.9807852804032304
0.25,0.546875,2,0.9569403357322089
0.25,0.5625,2,0.9238795325112866
0.25,0.578125,2,0.881921264348355
0.25,0.59375,2,0.8314696123025455
0.25,0.609375,2,0.7730104533627369
0.25,0.625,2,0.7071067811865477
0.25,0.640625,2,0.6343932841636459
0.25,0.65625,2,0.5555702330196023
0.25,0.671875,2,0.471396736825998
0.25,0.6875,2,0.38268343236509045
0.25,0.703125,2,0.29028467725446255
0.25,0.71875,2,0.19509032201612878
0.25,0.734375,2,0.09801714032956058
0.25,0.75,2,3.061616997868383e-16
0.25,0.765625,2,-0.09801714032955997
0.25,0.78125,2,-0.1950903220161273
0.25,0.796875,2,-0.29028467725446283
0.25,0.8125,2,-0.3826834323650899
0.25,0.828125,2,-0.4713967368259975
0.25,0.84375,2,-0.5555702330196017
0.25,0.859375,2,-0.6343932841636448
0.25,0.875,2,-0.7071067811865467
0.25,0.890625,2,-0.7730104533627371
0.25,0.90625,2,-0.8314696123025451
0.25,0.921875,2,-0.8819212643483548
0.25,0.9375,2,-0.9238795325112864
0.25,0.953125,2,-0.9569403357322085
0.25,0.96875,2,-0.9807852804032305
0.25,0.984375,2,-0.9951847266721969
0.25,1.0,2,-1.0
0.26,0.0,2,-0.9901530317588342
0.26,0.015625,2,-0.9731246593965656
0.26,0.03125,2,-0.9467245646002576
0.26,0.046875,2,-0.9112069947145581
0.26,0.0625,2,-0.8669140033533455
0.26,0.078125,2,-0.81427215623644
0.26,0.09375,2,-0.7537884231285387
0.26,0.109375,2,-0.6860452954432418
0.26,0.125,2,-0.6116951765323196
0.26,0.140625,2,-0.531454098684794
0.26,0.15625,2,-0.4460948273445707
0.26,0.171875,2,-0.35643941895678155
0.26,0.1875,2,-0.26335130411483193
0.26,0.203125,2,-0.1677269722517889
0.26,0.21875,2,-0.07048733795707231
0.26,0.234375,2,0.02743112793447026
0.26,0.25,2,0.1250854170686231
0.26,0.265625,2,0.22153506525776065
0.26,0.28125,2,0.3158512096650814
0.26,0.296875,2,0.40712553426149206
0.26,0.3125,2,0.49447901740550887
0.26,0.328125,2,0.5770703973021843
0.26,0.34375,2,0.6541042738140711
0.26,0.359375,2,0.7248387685993608
0.26,0.375,2,0.7885926698058614
0.26,0.390625,2,0.8447519925135278
0.26,0.40625,2,0.8927758917448767
0.26,0.421875,2,0.9322018710977757
0.26,0.4375,2,0.9626502368386243
0.26,0.453125,2,0.9838277545605683
0.26,0.46875,2,0.9955304731911362
0.26,0.484375,2,0.9976456891525592
0.26,0.5,2,0.9901530317588342
0.26,0.515625,2,0.9731246593965657
0.26,0.53125,2,0.9467245646002574
0.26,0.546875,2,0.9112069947145582
0.26,0.5625,2,0.8669140033533458
0.26,0.578125,2,0.8142721562364401
0.26,0.59375,2,0.7537884231285388
0.26,0.609375,2,0.6860452954432416
0.26,0.625,2,0.6116951765323198
0.26,0.640625,2,0.5314540986847941
0.26,0.65625,2,0.44609482734457073
0.26,0.671875,2,0.35643941895678166
0.26,0.6875,2,0.26335130411483204
0.26,0.703125,2,0.167726972251789
0.26,0.71875,2,0.07048733795707243
0.26,0.734375,2,-0.02743112793447014
0.26,0.75,2,-0.125085417068623
0.26,0.765625,2,-0.2215350652577614
0.26,0.78125,2,-0.3158512096650813
0.26,0.796875,2,-0.40712553426149195
0.26,0.8125,2,-0.49447901740550876
0.26,0.828125,2,-0.5770703973021836
0.26,0.84375,2,-0.6541042738140717
0.26,0.859375,2,-0.7248387685993607
0.26,0.875,2,-0.7885926698058614
0.26,0.890625,2,-0.8447519925135278
0.26,0.90625,2,-0.8927758917448763
0.26,0.921875,2,-0.9322018710977761
0.26,0.9375,2,-0.9626502368386245
0.26,0.953125,2,-0.9838277545605683
0.26,0.96875,2,-0.9955304731911362
0.26,0.984375,2,-0.9976456891525594
0.26,1.0,2,-0.9901530317588343
0.27,0.0,2,-0.9608998448222764
0.27,0.015625,2,-0.9320903402258295
0.27,0.03125,2,-0.8943042961205977
0.27,0.046875,2,-0.8479056127672674
0.27,0.0625,2,-0.7933411348506315
0.27,0.078125,2,-0.7311363481210054
0.27,0.09375,2,-0.6618903186791899
0.27,0.109375,2,-0.5862699236424409
0.27,0.125,2,-0.5050034287532739
0.27,0.140625,2,-0.41887347478225817
0.27,0.15625,2,-0.3287095402695552
0.27,0.171875,2,-0.23537995319314417
0.27,0.1875,2,-0.13978352849571218
0.27,0.203125,2,-0.04284091200541614
0.27,0.21875,2,0.05451428588671593
0.27,0.234375,2,0.15134448140521894
0.27,0.25,2,0.2467171468344813
0.27,0.265625,2,0.3397137912704153
0.27,0.28125,2,0.4294388061899675
0.27,0.296875,2,0.5150280906507786
0.27,0.3125,2,0.5956573730556296
0.27,0.328125,2,0.6705501493385132
0.27,0.34375,2,0.7389851611232678
0.27,0.359375,2,0.8003033418360243
0.27,0.375,2,0.8539141638765917
0.27,0.390625,2,0.8993013257220622
0.27,0.40625,2,0.9360277241927183
0.27,0.421875,2,0.9637396639945951
0.27,0.4375,2,0.9821702639985138
0.27,0.453125,2,0.9911420274512458
0.27,0.46875,2,0.9905685513662763
0.27,0.484375,2,0.9804553586317978
0.27,0.5,2,0.9608998448222764
0.27,0.515625,2,0.9320903402258295
0.27,0.53125,2,0.8943042961205976
0.27,0.546875,2,0.8479056127672675
0.27,0.5625,2,0.7933411348506318
0.27,0.578125,2,0.7311363481210051
0.27,0.59375,2,0.66189031867919
0.27,0.609375,2,0.586269923642441
0.27,0.625,2,0.505003428753274
0.27,0.640625,2,0.4188734747822583
0.27,0.65625,2,0.3287095402695553
0.27,0.671875,2,0.23537995319314428
0.27,0.6875,2,0.13978352849571232
0.27,0.703125,2,0.04284091200541626
0.27,0.71875,2,-0.05451428588671581
0.27,0.734375,2,-0.15134448140521967
0.27,0.75,2,-0.24671714683448118
0.27,0.765625,2,-0.3397137912704152
0.27,0.78125,2,-0.4294388061899666
0.27,0.796875,2,-0.5150280906507777
0.27,0.8125,2,-0.5956573730556303
0.27,0.828125,2,-0.6705501493385131
0.27,0.84375,2,-0.7389851611232677
0.27,0.859375,2,-0.8003033418360241
0.27,0.875,2,-0.8539141638765912
0.27,0.890625,2,-0.8993013257220626
0.27,0.90625,2,-0.9360277241927182
0.27,0.921875,2,-0.9637396639945951
0.27,0.9375,2,-0.9821702639985138
0.27,0.953125,2,-0.9911420274512458
0.27,0.96875,2,-0.9905685513662763
0.27,0.984375,2,-0.9804553586317977
0.27,1.0,2,-0.9608998448222764
0.28,0.0,2,-0.9130993319519777
0.28,0.015625,2,-0.8732671956610626
0.28,0.03125,2,-0.825025018899523
0.28,0.046875,2,-0.768837400201429
0.28,0.0625,2,-0.7052454570501203
0.28,0.078125,2,-0.634861614621036
0.28,0.09375,2,-0.5583637077924907
0.28,0.109375,2,-0.47648845322525246
0.28,0.125,2,-0.39002435437837013
0.28,0.140625,2,-0.2998041077898249
0.28,0.15625,2,-0.20669658375366665
0.28,0.171875,2,-0.11159845862411506
0.28,0.1875,2,-0.015425579332090215
0.28,0.203125,2,0.08089585672138294
0.28,0.21875,2,0.17643822145245475
0.28,0.234375,2,0.2702813896599965
0.28,0.25,2,0.3615216003342764
0.28,0.265625,2,0.4492801603695268
0.28,0.28125,2,0.532711906858901
0.28,0.296875,2,0.6110133464752728
0.28,0.3125,2,0.6834303935512165
0.28,0.328125,2,0.7492656323362065
0.28,0.34375,2,0.8078850334915397
0.28,0.359375,2,0.8587240601394668
0.28,0.375,2,0.9012931046619295
0.28,0.390625,2,0.9351822038895689
0.28,0.40625,2,0.9600649872711574
0.28,0.421875,2,0.9757018200004168
0.28,0.4375,2,0.9819421108302024
0.28,0.453125,2,0.9787257623485333
0.28,0.46875,2,0.9660837497495228
0.28,0.484375,2,0.9441378225253267
0.28,0.5,2,0.9130993319519778
0.28,0.515625,2,0.8732671956610626
0.28,0.53125,2,0.8250250188995228
0.28,0.546875,2,0.7688374002014291
0.28,0.5625,2,0.7052454570501206
0.28,0.578125,2,0.6348616146210361
0.28,0.59375,2,0.5583637077924908
0.28,0.609375,2,0.4764884532252526
0.28,0.625,2,0.39002435437837024
0.28,0.640625,2,0.299804107789825
0.28,0.65625,2,0.20669658375366676
0.28,0.671875,2,0.11159845862411517
0.28,0.6875,2,0.015425579332090338
0.28,0.703125,2,-0.08089585672138283
0.28,0.71875,2,-0.1764382214524546
0.28,0.734375,2,-0.2702813896599964
0.28,0.75,2,-0.36152160033427544
0.28,0.765625,2,-0.44928016036952745
0.28,0.78125,2,-0.5327119068589009
0.28,0.796875,2,-0.6110133464752727
0.28,0.8125,2,-0.6834303935512165
0.28,0.828125,2,-0.7492656323362058
0.28,0.84375,2,-0.8078850334915402
0.28,0.859375,2,-0.8587240601394671
0.28,0.875,2,-0.9012931046619295
0.28,0.890625,2,-0.9351822038895689
0.28,0.90625,2,-0.9600649872711572
0.28,0.921875,2,-0.9757018200004167
0.28,0.9375,2,-0.9819421108302024
0.28,0.953125,2,-0.9787257623485333
0.28,0.96875,2,-0.9660837497495229
0.28,0.984375,2,-0.9441378225253267
0.28,1.0,2,-0.9130993319519781
0.29,0.0,2,-0.8481688326218778
0.29,0.015625,2,-0.798380768955476
0.29,0.03125,2,-0.74090386204471
0.29,0.046875,2,-0.6762916459232032
0.29,0.0625,2,-0.6051663715528366
0.29,0.078125,2,-0.5282130142068259
0.29,0.09375,2,-0.44617267678339856
0.29,0.109375,2,-0.35983545257975125
0.29,0.125,2,-0.27003281626169423
0.29,0.140625,2,-0.17762961630808421
0.29,0.15625,2,-0.08351574604720097
0.29,0.171875,2,0.011402426502466772
0.29,0.1875,2,0.10621078745171539
0.29,0.203125,2,0.19999628045708243
0.29,0.21875,2,0.291855699952559
0.29,0.234375,2,0.38090438951293865
0.29,0.25,2,0.4662847615787879
0.29,0.265625,2,0.5471745564934545
0.29,0.28125,2,0.6227947613130509
0.29,0.296875,2,0.6924171121269541
0.29,0.3125,2,0.7553711076373787
0.29,0.328125,2,0.8110504664534051
0.29,0.34375,2,0.8589189659122001
0.29,0.359375,2,0.8985156061963931
0.29,0.375,2,0.9294590500143212
0.29,0.390625,2,0.9514512950866109
0.29,0.40625,2,0.9642805440710321
0.29,0.421875,2,0.9678232442866839
0.29,0.4375,2,0.9620452775938525
0.29,0.453125,2,0.9470022889703477
0.29,0.46875,2,0.9228391506199484
0.29,0.484375,2,0.8897885667738835
0.29,0.5,2,0.8481688326218776
0.29,0.515625,2,0.7983807689554759
0.29,0.53125,2,0.7409038620447098
0.29,0.546875,2,0.6762916459232027
0.29,0.5625,2,0.605166371552836
0.29,0.578125,2,0.5282130142068252
0.29,0.59375,2,0.4461726767833979
0.29,0.609375,2,0.35983545257975136
0.29,0.625,2,0.27003281626169345
0.29,0.640625,2,0.1776296163080835
0.29,0.65625,2,0.08351574604720109
0.29,0.671875,2,-0.011402426502467512
0.29,0.6875,2,-0.10621078745171612
0.29,0.703125,2,-0.1999962804570823
0.29,0.71875,2,-0.2918556999525589
0.29,0.734375,2,-0.3809043895129393
0.29,0.75,2,-0.46628476157878856
0.29,0.765625,2,-0.547174556493455
0.29,0.78125,2,-0.6227947613130508
0.29,0.796875,2,-0.692417112126954
0.29,0.8125,2,-0.7553711076373797
0.29,0.828125,2,-0.8110504664534054
0.29,0.84375,2,-0.8589189659122004
0.29,0.859375,2,-0.898515606196393
0.29,0.875,2,-0.9294590500143212
0.29,0.890625,2,-0.9514512950866112
0.29,0.90625,2,-0.9642805440710323
0.29,0.921875,2,-0.9678232442866839
0.29,0.9375,2,-0.9620452775938525
0.29,0.953125,2,-0.9470022889703479
0.29,0.96875,2,-0.9228391506199486
0.29,0.984375,2,-0.8897885667738833
0.29,1.0,2,-0.8481688326218777
0.3,0.0,2,-0.7680630848713119
0.3,0.015625,2,-0.709668097813766
0.3,0.03125,2,-0.6444386190302291
0.3,0.046875,2,-0.5730028440594472
0.3,0.0625,2,-0.49604873846515596
0.3,0.078125,2,-0.41431741235162073
0.3,0.09375,2,-0.3285959830682039
0.3,0.109375,2,-0.23970999483900401
0.3,0.125,2,-0.1485154683206911
0.3,0.140625,2,-0.055890656655637416
0.3,0.15625,2,0.0372724125859517
0.3,0.171875,2,0.13007652811916398
0.3,0.1875,2,0.22162793557952534
0.3,0.203125,2,0.31104494486610323
0.3,0.21875,2,0.3974664212991569
0.3,0.234375,2,0.4800600788178522
0.3,0.25,2,0.5580304953499987
0.3,0.265625,2,0.6306267731614256
0.3,0.28125,2,0.6971497704116474
0.3,0.296875,2,0.7569588342719741
0.3,0.3125,2,0.8094779707624713
0.3,0.328125,2,0.8542013918888556
0.3,0.34375,2,0.89069838665737
0.3,0.359375,2,0.9186174690571074
0.3,0.375,2,0.9376897630624358
0.3,0.390625,2,0.9477315920561068
0.3,0.40625,2,0.9486462477354896
0.3,0.421875,2,0.9404249214663897
0.3,0.4375,2,0.9231467891150131
0.3,0.453125,2,0.8969782485410912
0.3,0.46875,2,0.8621713170955305
0.3,0.484375,2,0.819061204555556
0.3,0.5,2,0.7680630848713115
0.3,0.515625,2,0.7096680978137656
0.3,0.53125,2,0.6444386190302289
0.3,0.546875,2,0.5730028440594466
0.3,0.5625,2,0.4960487384651553
0.3,0.578125,2,0.41431741235162006
0.3,0.59375,2,0.32859598306820326
0.3,0.609375,2,0.23970999483900327
0.3,0.625,2,0.1485154683206904
0.3,0.640625,2,0.05589065665563669
0.3,0.65625,2,-0.03727241258595159
0.3,0.671875,2,-0.13007652811916467
0.3,0.6875,2,-0.22162793557952687
0.3,0.703125,2,-0.31104494486610396
0.3,0.71875,2,-0.39746642129915755
0.3,0.734375,2,-0.48006007881785273
0.3,0.75,2,-0.5580304953499987
0.3,0.765625,2,-0.6306267731614267
0.3,0.78125,2,-0.6971497704116478
0.3,0.796875,2,-0.7569588342719746
0.3,0.8125,2,-0.8094779707624717
0.3,0.828125,2,-0.8542013918888556
0.3,0.84375,2,-0.89069838665737
0.3,0.859375,2,-0.9186174690571078
0.3,0.875,2,-0.9376897630624359
0.3,0.890625,2,-0.9477315920561069
0.3,0.90625,2,-0.9486462477354896
0.3,0.921875,2,-0.9404249214663899
0.3,0.9375,2,-0.923146789115013
0.3,0.953125,2,-0.8969782485410912
0.3,0.96875,2,-0.8621713170955305
0.3,0.984375,2,-0.819061204555556
0.3,1.0,2,-0.768063084871312
0.31,0.0,2,-0.6752450567824206
0.31,0.015625,2,-0.6098411617576402
0.31,0.03125,2,-0.5385641629720433
0.31,0.046875,2,-0.4621004968879073
0.31,0.0625,2,-0.3811865504089134
0.31,0.078125,2,-0.29660156907171614
0.31,0.09375,2,-0.20916015248544853
0.31,0.109375,2,-0.1197044092921761
0.31,0.125,2,-0.029095847200332738
0.31,0.140625,2,0.061792923805457
0.31,0.15625,2,0.15208659517555276
0.31,0.171875,2,0.24091558949511724
0.31,0.1875,2,0.3274244349899862
0.31,0.203125,2,0.41078000418749927
0.31,0.21875,2,0.49017953738949377
0.31,0.234375,2,0.5648583736870354
0.31,0.25,2,0.6340973150629747
0.31,0.265625,2,0.6972295526620048
0.31,0.28125,2,0.7536470885244566
0.31,0.296875,2,0.8028065909390113
0.31,0.3125,2,0.8442346270240997
0.31,0.328125,2,0.8775322221453545
0.31,0.34375,2,0.9023787022594403
0.31,0.359375,2,0.9185347821803914
0.31,0.375,2,0.9258448700267571
0.31,0.390625,2,0.9242385656564763
0.31,0.40625,2,0.9137313386587304
0.31,0.421875,2,0.8944243793733418
0.31,0.4375,2,0.8665036243724867
0.31,0.453125,2,0.8302379657898608
0.31,0.46875,2,0.7859766617424394
0.31,0.484375,2,0.7341459727838904
0.31,0.5,2,0.6752450567824201
0.31,0.515625,2,0.6098411617576397
0.31,0.53125,2,0.5385641629720435
0.31,0.546875,2,0.46210049688790666
0.31,0.5625,2,0.3811865504089128
0.31,0.578125,2,0.2966015690717163
0.31,0.59375,2,0.20916015248544784
0.31,0.609375,2,0.1197044092921754
0.31,0.625,2,0.02909584720033203
0.31,0.640625,2,-0.06179292380545771
0.31,0.65625,2,-0.15208659517555345
0.31,0.671875,2,-0.24091558949511796
0.31,0.6875,2,-0.32742443498998686
0.31,0.703125,2,-0.4107800041874992
0.31,0.71875,2,-0.49017953738949377
0.31,0.734375,2,-0.5648583736870366
0.31,0.75,2,-0.6340973150629752
0.31,0.765625,2,-0.6972295526620054
0.31,0.78125,2,-0.7536470885244565
0.31,0.796875,2,-0.8028065909390112
0.31,0.8125,2,-0.8442346270241003
0.31,0.828125,2,-0.8775322221453548
0.31,0.84375,2,-0.9023787022594405
0.31,0.859375,2,-0.9185347821803915
0.31,0.875,2,-0.9258448700267571
0.31,0.890625,2,-0.9242385656564763
0.31,0.90625,2,-0.9137313386587302
0.31,0.921875,2,-0.8944243793733418
0.31,0.9375,2,-0.8665036243724868
0.31,0.953125,2,-0.8302379657898608
0.31,0.96875,2,-0.78597666174244
0.31,0.984375,2,-0.7341459727838898
0.31,1.0,2,-0.6752450567824202
0.32,0.0,2,-0.5726488229174908
0.32,0.015625,2,-0.502042572918352
0.32,0.03125,2,-0.4266013784976225
0.32,0.046875,2,-0.34705177959792494
0.32,0.0625,2,-0.2641598823428991
0.32,0.078125,2,-0.1787239810164298
0.32,0.09375,2,-0.09156687005230689
0.32,0.109375,2,-0.0035279200740373842
0.32,0.125,2,0.08454500570310318
0.32,0.140625,2,0.17180371685832072
0.32,0.15625,2,0.25740786430272766
0.32,0.171875,2,0.34053303330044793
0.32,0.1875,2,0.4203786830331924
0.32,0.203125,2,0.49617585624596416
0.32,0.21875,2,0.5671945847257731
0.32,0.234375,2,0.6327509192945733
0.32,0.25,2,0.6922135166137299
0.32,0.265625,2,0.7450097193654962
0.32,0.28125,2,0.7906310712560332
0.32,0.296875,2,0.8286382137274673
0.32,0.3125,2,0.8586651172209804
0.32,0.328125,2,0.8804226062415555
0.32,0.34375,2,0.8937011442760708
0.32,0.359375,2,0.8983728517444667
0.32,0.375,2,0.8943927375500075
0.32,0.390625,2,0.8817991323681375
0.32,0.40625,2,0.8607133195011232
0.32,0.421875,2,0.8313383668535513
0.32,0.4375,2,0.7939571712774011
0.32,0.453125,2,0.7489297341207108
0.32,0.46875,2,0.6966896942177999
0.32,0.484375,2,0.6377401517102448
0.32,0.5,2,0.5726488229174909
0.32,0.515625,2,0.5020425729183514
0.32,0.53125,2,0.4266013784976218
0.32,0.546875,2,0.34705177959792427
0.32,0.5625,2,0.2641598823428985
0.32,0.578125,2,0.17872398101642992
0.32,0.59375,2,0.09156687005230621
0.32,0.609375,2,0.003527920074036696
0.32,0.625,2,-0.08454500570310307
0.32,0.640625,2,-0.17180371685832138
0.32,0.65625,2,-0.2574078643027283
0.32,0.671875,2,-0.3405330333004478
0.32,0.6875,2,-0.42037868303319237
0.32,0.703125,2,-0.4961758562459647
0.32,0.71875,2,-0.5671945847257737
0.32,0.734375,2,-0.6327509192945738
0.32,0.75,2,-0.6922135166137299
0.32,0.765625,2,-0.7450097193654962
0.32,0.78125,2,-0.7906310712560339
0.32,0.796875,2,-0.8286382137274675
0.32,0.8125,2,-0.8586651172209806
0.32,0.828125,2,-0.8804226062415554
0.32,0.84375,2,-0.8937011442760708
0.32,0.859375,2,-0.8983728517444668
0.32,0.875,2,-0.8943927375500074
0.32,0.890625,2,-0.8817991323681376
0.32,0.90625,2,-0.8607133195011232
0.32,0.921875,2,-0.8313383668535517
0.32,0.9375,2,-0.7939571712774016
0.32,0.953125,2,-0.7489297341207104
0.32,0.96875,2,-0.6966896942177999
0.32,0.984375,2,-0.6377401517102449
0.32,1.0,2,-0.572648822917491
0.33,0.0,2,-0.46363445867750575
0.33,0.015625,2,-0.3897934512122315
0.33,0.03125,2,-0.31219851972900814
0.33,0.046875,2,-0.23159694583572263
0.33,0.0625,2,-0.14876496675027104
0.33,0.078125,2,-0.06450029971181126
0.33,0.09375,2,0.020385540472324472
0.33,0.109375,2,0.10507505675784097
0.33,0.125,2,0.18875264280691137
0.33,0.140625,2,0.2706124377230601
0.33,0.15625,2,0.34986608693212956
0.33,0.171875,2,0.42575033446778543
0.33,0.1875,2,0.49753437354370866
0.33,0.203125,2,0.5645268846224515
0.33,0.21875,2,0.6260826932004943
0.33,0.234375,2,0.6816089831914016
0.33,0.25,2,0.7305710060688042
0.33,0.265625,2,0.7724972307870276
0.33,0.28125,2,0.80698388488283
0.33,0.296875,2,0.8336988430249461
0.33,0.3125,2,0.8523848255625854
0.33,0.328125,2,0.8628618762691136
0.33,0.34375,2,0.8650290954188881
0.33,0.359375,2,0.8588656115067741
0.33,0.375,2,0.8444307822521483
0.33,0.390625,2,0.821863622951613
0.33,0.40625,2,0.7913814676856968
0.33,0.421875,2,0.7532778762728511
0.33,0.4375,2,0.7079198071279241
0.33,0.453125,2,0.6557440832520239
0.33,0.46875,2,0.5972531853882269
0.33,0.484375,2,0.5330104128573396
0.33,0.5,2,0.4636344586775058
0.33,0.515625,2,0.3897934512122309
0.33,0.53125,2,0.31219851972900753
0.33,0.546875,2,0.23159694583572202
0.33,0.5625,2,0.1487649667502704
0.33,0.578125,2,0.0645002997118106
0.33,0.59375,2,-0.020385540472325138
0.33,0.609375,2,-0.10507505675784162
0.33,0.625,2,-0.18875264280691126
0.33,0.640625,2,-0.27061243772306
0.33,0.65625,2,-0.34986608693213084
0.33,0.671875,2,-0.425750334467786
0.33,0.6875,2,-0.4975343735437092
0.33,0.703125,2,-0.5645268846224519
0.33,0.71875,2,-0.6260826932004941
0.33,0.734375,2,-0.6816089831914024
0.33,0.75,2,-0.7305710060688045
0.33,0.765625,2,-0.7724972307870279
0.33,0.78125,2,-0.8069838848828302
0.33,0.796875,2,-0.8336988430249461
0.33,0.8125,2,-0.8523848255625854
0.33,0.828125,2,-0.8628618762691137
0.33,0.84375,2,-0.8650290954188881
0.33,0.859375,2,-0.8588656115067741
0.33,0.875,2,-0.8444307822521483
0.33,0.890625,2,-0.8218636229516133
0.33,0.90625,2,-0.7913814676856966
0.33,0.921875,2,-0.7532778762728511
0.33,0.9375,2,-0.7079198071279241
0.33,0.953125,2,-0.655744083252024
0.33,0.96875,2,-0.5972531853882275
0.33,0.984375,2,-0.5330104128573391
0.33,1.0,2,-0.46363445867750525
0.34,0.0,2,-0.35193444646382194
0.34,0.015625,2,-0.2769328873568672
0.34,0.03125,2,-0.1992643131577505
0.34,0.046875,2,-0.11967671469397004
0.34,0.0625,2,-0.038936564045740314
0.34,0.078125,2,0.042178566999140896
0.34,0.09375,2,0.122887495386671
0.34,0.109375,2,0.20241295001648846
0.34,0.125,2,0.2799890572874739
0.34,0.140625,2,0.35486871687919247
0.34,0.15625,2,0.42633079673639085
0.34,0.171875,2,0.49368707796489825
0.34,0.1875,2,0.5562888827557944
0.34,0.203125,2,0.6135333215073155
0.34,0.21875,2,0.664869098981292
0.34,0.234375,2,0.7098018235776579
0.34,0.25,2,0.7478987685958249
0.34,0.265625,2,0.7787930396293593
0.34,0.28125,2,0.8021871079596818
0.34,0.296875,2,0.8178556759202729
0.34,0.3125,2,0.8256478466363611
0.34,0.328125,2,0.8254885772443172
0.34,0.34375,2,0.8173794015954519
0.34,0.359375,2,0.80139841548419
0.34,0.375,2,0.7776995245428789
0.34,0.390625,2,0.7465109620464144
0.34,0.40625,2,0.7081330909010409
0.34,0.421875,2,0.6629355109853662
0.34,0.4375,2,0.6113534997014884
0.34,0.453125,2,0.5538838200156677
0.34,0.46875,2,0.4910799363594003
0.34,0.484375,2,0.42354668446439186
0.34,0.5,2,0.351934446463822
0.34,0.515625,2,0.27693288735686666
0.34,0.53125,2,0.1992643131577499
0.34,0.546875,2,0.11967671469397012
0.34,0.5625,2,0.03893656404573968
0.34,0.578125,2,-0.042178566999141534
0.34,0.59375,2,-0.1228874953866709
0.34,0.609375,2,-0.20241295001648835
0.34,0.625,2,-0.27998905728747453
0.34,0.640625,2,-0.3548687168791931
0.34,0.65625,2,-0.4263307967363914
0.34,0.671875,2,-0.49368707796489825
0.34,0.6875,2,-0.5562888827557942
0.34,0.703125,2,-0.6135333215073164
0.34,0.71875,2,-0.6648690989812923
0.34,0.734375,2,-0.7098018235776581
0.34,0.75,2,-0.7478987685958249
0.34,0.765625,2,-0.7787930396293592
0.34,0.78125,2,-0.8021871079596821
0.34,0.796875,2,-0.8178556759202729
0.34,0.8125,2,-0.8256478466363611
0.34,0.828125,2,-0.8254885772443172
0.34,0.84375,2,-0.817379401595452
0.34,0.859375,2,-0.8013984154841902
0.34,0.875,2,-0.7776995245428786
0.34,0.890625,2,-0.7465109620464145
0.34,0.90625,2,-0.7081330909010409
0.34,0.921875,2,-0.6629355109853663
0.34,0.9375,2,-0.611353499701489
0.34,0.953125,2,-0.5538838200156673
0.34,0.96875,2,-0.4910799363594003
0.34,0.984375,2,-0.423546684464392
0.34,1.0,2,-0.3519344464638221
0.35000000000000003,0.0,2,-0.24159008521682376
0.35000000000000003,0.015625,2,-0.16754731129417885
0.35000000000000003,0.03125,2,-0.09189096517309459
0.35000000000000003,0.046875,2,-0.015349658824681471
0.35000000000000003,0.0625,2,0.06133947312918969
0.35000000000000003,0.078125,2,0.13743787242525987
0.35000000000000003,0.09375,2,0.21221266987869203
0.35000000000000003,0.109375,2,0.284943743313946
0.35000000000000003,0.125,2,0.35493065273499197
0.35000000000000003,0.140625,2,0.4214993859453694
0.35000000000000003,0.15625,2,0.48400884965408997
0.35000000000000003,0.171875,2,0.5418570435544912
0.35000000000000003,0.1875,2,0.5944868579162713
